PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,SHOT_ZONE_BASIC,ACTION_TYPE,SHOT_ATTEMPTED_FLAG
1643016,Bez Mbeng,1610612762,Utah Jazz,Restricted Area,Driving Finger Roll Layup Shot,1
1642930,RJ Davis,1610612759,San Antonio Spurs,Right Corner 3,Jump Shot,1
1631115,Orlando Robinson,1610612762,Utah Jazz,Above the Break 3,Jump Shot,1
1643551,Ja'Kobi Gillespie,1610612759,San Antonio Spurs,Above the Break 3,Pullup Jump shot,1
1642926,Tamar Bates,1610612762,Utah Jazz,Mid-Range,Turnaround Jump Shot,1
1643576,Maliq Brown,1610612759,San Antonio Spurs,Left Corner 3,Jump Shot,1
1643408,Darryn Peterson,1610612762,Utah Jazz,Above the Break 3,Jump Shot,1
1643542,Tarris Reed Jr.,1610612759,San Antonio Spurs,In The Paint (Non-RA),Turnaround Hook Shot,1
1642926,Tamar Bates,1610612762,Utah Jazz,Restricted Area,Driving Dunk Shot,1
1642939,Miles Kelly,1610612759,San Antonio Spurs,Right Corner 3,Jump Shot,1
1642926,Tamar Bates,1610612762,Utah Jazz,Above the Break 3,Jump Shot,1
1631115,Orlando Robinson,1610612762,Utah Jazz,In The Paint (Non-RA),Turnaround Jump Shot,1
1643542,Tarris Reed Jr.,1610612759,San Antonio Spurs,Restricted Area,Driving Layup Shot,1
1643016,Bez Mbeng,1610612762,Utah Jazz,Restricted Area,Running Layup Shot,1
1643158,Andersson Garcia,1610612762,Utah Jazz,Restricted Area,Cutting Layup Shot,1
1643542,Tarris Reed Jr.,1610612759,San Antonio Spurs,Mid-Range,Pullup Jump shot,1
1642939,Miles Kelly,1610612759,San Antonio Spurs,Mid-Range,Pullup Jump shot,1
1643408,Darryn Peterson,1610612762,Utah Jazz,Restricted Area,Driving Finger Roll Layup Shot,1
1643542,Tarris Reed Jr.,1610612759,San Antonio Spurs,In The Paint (Non-RA),Driving Floating Jump Shot,1
1643408,Darryn Peterson,1610612762,Utah Jazz,In The Paint (Non-RA),Driving Floating Jump Shot,1
1643408,Darryn Peterson,1610612762,Utah Jazz,Restricted Area,Tip Layup Shot,1
1631253,Hyunjung Lee,1610612759,San Antonio Spurs,Left Corner 3,Jump Shot,1
1642926,Tamar Bates,1610612762,Utah Jazz,Restricted Area,Driving Layup Shot,1
1643551,Ja'Kobi Gillespie,1610612759,San Antonio Spurs,Above the Break 3,Step Back Jump shot,1
1643551,Ja'Kobi Gillespie,1610612759,San Antonio Spurs,Above the Break 3,Jump Shot,1
1643408,Darryn Peterson,1610612762,Utah Jazz,In The Paint (Non-RA),Jump Shot,1
1643265,Jonas Aidoo,1610612762,Utah Jazz,In The Paint (Non-RA),Tip Layup Shot,1
1631253,Hyunjung Lee,1610612759,San Antonio Spurs,Above the Break 3,Running Jump Shot,1
1642396,Blake Hinson,1610612762,Utah Jazz,Left Corner 3,Jump Shot,1
1643153,RJ Melendez,1610612759,San Antonio Spurs,Right Corner 3,Jump Shot,1
1643551,Ja'Kobi Gillespie,1610612759,San Antonio Spurs,Above the Break 3,Running Pull-Up Jump Shot,1
1642945,Igor Milicic Jr.,1610612759,San Antonio Spurs,Left Corner 3,Jump Shot,1
1642396,Blake Hinson,1610612762,Utah Jazz,In The Paint (Non-RA),Driving Layup Shot,1
1631253,Hyunjung Lee,1610612759,San Antonio Spurs,Above the Break 3,Jump Shot,1
1643153,RJ Melendez,1610612759,San Antonio Spurs,Restricted Area,Running Layup Shot,1
1643542,Tarris Reed Jr.,1610612759,San Antonio Spurs,Restricted Area,Putback Layup Shot,1
1643153,RJ Melendez,1610612759,San Antonio Spurs,Restricted Area,Layup Shot,1
1642888,Matt Cleveland,1610612762,Utah Jazz,Restricted Area,Driving Layup Shot,1
1642396,Blake Hinson,1610612762,Utah Jazz,Restricted Area,Driving Layup Shot,1
