PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,SHOT_ZONE_BASIC,ACTION_TYPE,SHOT_ATTEMPTED_FLAG
1642927,Nate Bittle,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1643621,Tre Donaldson,1610612748,Miami Heat,In The Paint (Non-RA),Turnaround Jump Shot,1
1642927,Nate Bittle,1610612761,Toronto Raptors,Restricted Area,Driving Layup Shot,1
1642927,Nate Bittle,1610612761,Toronto Raptors,Restricted Area,Tip Layup Shot,1
1643559,Tre White,1610612748,Miami Heat,Above the Break 3,Running Pull-Up Jump Shot,1
1643512,Allen Graves,1610612761,Toronto Raptors,In The Paint (Non-RA),Pullup Jump shot,1
1643559,Tre White,1610612748,Miami Heat,Left Corner 3,Jump Shot,1
1642443,Jahmir Young,1610612748,Miami Heat,Above the Break 3,Jump Shot,1
1643558,Jaden Bradley,1610612761,Toronto Raptors,Restricted Area,Reverse Layup Shot,1
1643718,Nimari Burnett,1610612761,Toronto Raptors,Restricted Area,Cutting Finger Roll Layup Shot,1
1642927,Nate Bittle,1610612761,Toronto Raptors,Restricted Area,Tip Layup Shot,1
1642884,Vladislav Goldin,1610612748,Miami Heat,Restricted Area,Cutting Dunk Shot,1
1642927,Nate Bittle,1610612761,Toronto Raptors,Restricted Area,Layup Shot,1
1642443,Jahmir Young,1610612748,Miami Heat,Above the Break 3,Pullup Jump shot,1
1643718,Nimari Burnett,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1643559,Tre White,1610612748,Miami Heat,In The Paint (Non-RA),Turnaround Fadeaway shot,1
1642927,Nate Bittle,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1643727,J'Vonne Hadley,1610612748,Miami Heat,Left Corner 3,Jump Shot,1
1642884,Vladislav Goldin,1610612748,Miami Heat,Restricted Area,Putback Layup Shot,1
1643512,Allen Graves,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1643727,J'Vonne Hadley,1610612748,Miami Heat,In The Paint (Non-RA),Running Layup Shot,1
1641754,Seth Lundy,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1643727,J'Vonne Hadley,1610612748,Miami Heat,Restricted Area,Cutting Finger Roll Layup Shot,1
1643512,Allen Graves,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1642481,Jamarion Sharp,1610612761,Toronto Raptors,Restricted Area,Cutting Dunk Shot,1
1643091,Tyson Degenhart,1610612761,Toronto Raptors,Mid-Range,Jump Shot,1
1642443,Jahmir Young,1610612748,Miami Heat,In The Paint (Non-RA),Driving Layup Shot,1
1642481,Jamarion Sharp,1610612761,Toronto Raptors,In The Paint (Non-RA),Driving Layup Shot,1
1643729,Nate Kingz,1610612748,Miami Heat,Above the Break 3,Jump Shot,1
