season,player_id,player,clutch_games,clutch_points
2020-21,203932,Aaron Gordon,19,12
2020-21,1628988,Aaron Holiday,12,15
2020-21,1630174,Aaron Nesmith,4,4
2020-21,1627846,Abdel Nader,3,1
2020-21,201143,Al Horford,14,23
2020-21,202329,Al-Farouq Aminu,4,0
2020-21,202692,Alec Burks,22,64
2020-21,1630197,Aleksej Pokusevski,7,12
2020-21,1627936,Alex Caruso,19,25
2020-21,203458,Alex Len,11,5
2020-21,1628035,Alfonzo McKinnie,1,0
2020-21,1628993,Alize Johnson,1,2
2020-21,1629599,Amir Coffey,3,0
2020-21,203083,Andre Drummond,19,23
2020-21,2738,Andre Iguodala,27,6
2020-21,203952,Andrew Wiggins,30,32
2020-21,1629014,Anfernee Simons,11,5
2020-21,203076,Anthony Davis,18,40
2020-21,1630162,Anthony Edwards,32,43
2020-21,1630264,Anthony Gill,3,0
2020-21,1630237,Anthony Lamb,1,0
2020-21,1629717,Armoni Brooks,3,1
2020-21,203382,Aron Baynes,13,0
2020-21,203085,Austin Rivers,14,18
2020-21,202340,Avery Bradley,6,2
2020-21,1626253,Axel Toupane,1,0
2020-21,1628389,Bam Adebayo,29,59
2020-21,203463,Ben McLemore,10,0
2020-21,1627732,Ben Simmons,30,44
2020-21,202687,Bismack Biyombo,19,5
2020-21,201933,Blake Griffin,20,19
2020-21,1626246,Boban Marjanovic,4,2
2020-21,1626171,Bobby Portis Jr.,5,2
2020-21,203992,Bogdan Bogdanović,19,35
2020-21,202711,Bojan Bogdanovic,28,33
2020-21,202954,Brad Wanamaker,10,6
2020-21,203078,Bradley Beal,32,150
2020-21,1629634,Brandon Clarke,21,19
2020-21,1629164,Brandon Goodwin,5,4
2020-21,1627742,Brandon Ingram,32,85
2020-21,1630271,Brodric Thomas,3,0
2020-21,201572,Brook Lopez,23,14
2020-21,1628971,Bruce Brown,25,15
2020-21,1627854,Bryn Forbes,8,3
2020-21,1627741,Buddy Hield,39,59
2020-21,203468,CJ McCollum,20,60
2020-21,1628997,Caleb Martin,7,0
2020-21,1629629,Cam Reddish,10,10
2020-21,1629661,Cameron Johnson,24,18
2020-21,1626166,Cameron Payne,5,3
2020-21,1627747,Caris LeVert,22,60
2020-21,2546,Carmelo Anthony,26,27
2020-21,1629035,Carsen Edwards,3,3
2020-21,1626224,Cedi Osman,12,18
2020-21,1628990,Chandler Hutchison,4,2
2020-21,1629718,Charlie Brown Jr.,1,0
2020-21,1626184,Chasson Randle,8,4
2020-21,1629002,Chimezie Metu,4,3
2020-21,1628449,Chris Boucher,23,36
2020-21,1629185,Chris Chiozza,2,0
2020-21,101108,Chris Paul,35,120
2020-21,1629735,Chris Silva,1,0
2020-21,1626174,Christian Wood,17,33
2020-21,1629643,Chuma Okeke,15,8
2020-21,203991,Clint Capela,28,49
2020-21,1629632,Coby White,33,63
2020-21,1628998,Cody Martin,9,7
2020-21,203469,Cody Zeller,13,14
2020-21,1630175,Cole Anthony,10,28
2020-21,1629012,Collin Sexton,20,76
2020-21,202709,Cory Joseph,16,5
2020-21,1626156,D'Angelo Russell,22,70
2020-21,201571,D.J. Augustin,4,5
2020-21,1628391,D.J. Wilson,1,0
2020-21,1629610,DaQuan Jeffries,1,0
2020-21,1629751,Dakota Mathias,1,3
2020-21,1627745,Damian Jones,4,0
2020-21,203081,Damian Lillard,34,162
2020-21,1627814,Damion Lee,17,12
2020-21,1628422,Damyean Dotson,8,9
2020-21,1629655,Daniel Gafford,12,12
2020-21,1630187,Daniel Oturu,1,2
2020-21,1628464,Daniel Theis,29,29
2020-21,201568,Danilo Gallinari,15,8
2020-21,201980,Danny Green,31,28
2020-21,203957,Dante Exum,1,0
2020-21,1627863,Danuel House Jr.,8,6
2020-21,203967,Dario Saric,10,2
2020-21,1629647,Darius Bazley,25,18
2020-21,1629636,Darius Garland,18,35
2020-21,203121,Darius Miller,1,0
2020-21,1628021,David Nwaba,8,0
2020-21,202722,Davis Bertans,29,40
2020-21,1628368,De'Aaron Fox,32,115
