PLAYER_ID,PLAYER_NAME,GP,MIN,REB
1627773,AJ Hammons,22,163.23166666666665,36
201166,Aaron Brooks,65,893.7316666666667,69
203932,Aaron Gordon,80,2297.965,405
1626151,Aaron Harrison,5,16.566666666666666,3
203940,Adreian Payne,18,135.27166666666668,33
201143,Al Horford,68,2193.2616666666668,465
2744,Al Jefferson,66,930.635,278
202329,Al-Farouq Aminu,61,1772.9183333333333,451
101187,Alan Anderson,30,308.36833333333334,24
1626210,Alan Williams,47,707.7133333333334,292
202692,Alec Burks,42,653.04,120
203518,Alex Abrines,68,1055.1966666666667,86
203458,Alex Len,77,1559.5966666666666,510
1627816,Alex Poythress,6,156.83333333333334,29
201582,Alexis Ajinca,39,584.335,177
203459,Allen Crabbe,79,2254.108333333333,226
202087,Alonzo Gee,13,89.41666666666667,15
101161,Amir Johnson,80,1607.985,366
2760,Anderson Varejao,14,91.86166666666666,27
203083,Andre Drummond,81,2409.4216666666666,1115
2738,Andre Iguodala,76,1997.5416666666667,304
203460,Andre Roberson,79,2375.8366666666666,403
101106,Andrew Bogut,27,583.1833333333333,218
1626150,Andrew Harrison,72,1473.8733333333332,136
203094,Andrew Nicholson,38,341.9916666666667,61
203952,Andrew Wiggins,82,3048.3683333333333,328
203461,Anthony Bennett,23,264.15,78
1626148,Anthony Brown,11,159.025,33
203076,Anthony Davis,75,2707.661666666667,884
201627,Anthony Morrow,49,714.0733333333334,31
201229,Anthony Tolliver,65,1476.725,237
203462,Archie Goodwin,15,214.14,28
202620,Arinze Onuaku,8,28.333333333333332,6
203382,Aron Baynes,75,1162.545,333
201167,Arron Afflalo,61,1579.815,125
203085,Austin Rivers,74,2053.6983333333333,161
202340,Avery Bradley,55,1834.49,334
1626253,Axel Toupane,4,47.46333333333333,1
1627791,Ben Bentil,3,9.866666666666667,2
203463,Ben McLemore,61,1176.2383333333332,129
2757,Beno Udrih,39,560.18,57
202687,Bismack Biyombo,81,1793.415,567
201933,Blake Griffin,61,2076.1766666666667,497
1626246,Boban Marjanovic,35,293.27,130
201628,Bobby Brown,25,123.03,6
1626171,Bobby Portis,64,1000.4516666666667,296
202711,Bojan Bogdanovic,81,2082.855,277
2564,Boris Diaw,73,1282.6933333333334,158
203078,Bradley Beal,77,2684.0133333333333,240
201148,Brandan Wright,28,446.875,78
101138,Brandon Bass,52,576.865,129
1627742,Brandon Ingram,79,2279.2616666666668,316
201943,Brandon Jennings,81,1801.48,196
202688,Brandon Knight,54,1139.7883333333334,118
201575,Brandon Rush,47,1029.905,99
203148,Brian Roberts,41,416.27166666666665,39
1627362,Briante Weber,20,204.97166666666666,26
1627744,Brice Johnson,3,9.216666666666667,3
201572,Brook Lopez,75,2222.0316666666668,403
203998,Bruno Caboclo,9,40.29833333333333,10
1627854,Bryn Forbes,36,284.895,23
1627741,Buddy Hield,82,1888.1833333333334,269
201228,C.J. Watson,62,1012.5,89
203912,C.J. Wilcox,22,107.73,12
203468,CJ McCollum,80,2795.58,289
101139,CJ Miles,76,1776.3516666666667,229
1626166,Cameron Payne,31,462.06,48
1627747,Caris LeVert,57,1236.8666666666666,188
2546,Carmelo Anthony,74,2538.08,438
202718,Chandler Parsons,34,674.675,84
101112,Channing Frye,74,1397.8316666666667,290
1626184,Chasson Randle,26,299.0416666666667,32
1627767,Cheick Diallo,17,198.655,73
1627778,Chinanu Onuaku,5,51.6,10
2365,Chris Andersen,12,113.79333333333334,31
1626191,Chris McCullough,16,80.45333333333333,19
101108,Chris Paul,61,1920.8233333333333,304
1626174,Christian Wood,13,106.98166666666667,29
203991,Clint Capela,65,1551.3016666666667,526
203469,Cody Zeller,62,1725.4716666666666,405
202332,Cole Aldrich,62,531.045,158
201147,Corey Brewer,82,1281.2166666666667,166
202709,Cory Joseph,80,2002.7233333333334,235
201584,Courtney Lee,77,2459.4133333333334,259
1626245,Cristiano Felicio,66,1040.0733333333333,311
1626156,D'Angelo Russell,63,1810.5783333333334,221
201571,D.J. Augustin,78,1538.255,117
2563,Dahntay Jones,1,12.0,2
1627745,Damian Jones,10,85.08333333333333,23
203081,Damian Lillard,75,2693.075,368
204014,Damjan Rudez,45,313.56,25
1627849,Daniel Ochefu,19,74.90333333333334,22
201568,Danilo Gallinari,63,2134.0066666666667,325
201980,Danny Green,68,1806.825,224
201967,Dante Cunningham,66,1648.5783333333334,277
203957,Dante Exum,66,1227.7616666666668,132
1627863,Danuel House Jr.,1,0.8266666666666667,1
203967,Dario Saric,81,2129.0233333333335,513
201589,Darrell Arthur,41,638.54,112
201954,Darren Collison,68,2063.32,152
1626199,Darrun Hilliard,39,380.99666666666667,33
101135,David Lee,79,1476.9583333333333,441
1628021,David Nwaba,20,397.2416666666667,63
2561,David West,68,854.08,203
202722,Davis Bertans,67,807.5583333333333,98
201599,DeAndre Jordan,81,2570.305,1114
202732,DeAndre Liggins,62,776.5633333333334,108
1627761,DeAndre' Bembry,38,370.74,59
201942,DeMar DeRozan,74,2620.241666666667,386
202326,DeMarcus Cousins,72,2465.3633333333332,794
201960,DeMarre Carroll,72,1881.3833333333334,275
1627749,Dejounte Murray,38,321.4816666666667,42
1626153,Delon Wright,27,446.44666666666666,48
1627743,Demetrius Jackson,5,17.013333333333332,4
203471,Dennis Schröder,79,2484.8233333333333,248
1627756,Denzel Valentine,57,976.5283333333333,151
101114,Deron Williams,64,1657.3266666666666,147
202324,Derrick Favors,50,1185.6116666666667,305
1627884,Derrick Jones Jr.,32,545.4,79
201565,Derrick Rose,64,2081.825,246
202682,Derrick Williams,50,804.315,130
1626164,Devin Booker,78,2730.5533333333333,249
2734,Devin Harris,65,1087.16,127
203473,Dewayne Dedmon,76,1329.6883333333333,496
1627738,Deyonta Davis,36,238.05,60
1627754,Diamond Stone,7,24.255,6
203079,Dion Waiters,46,1384.225,153
1717,Dirk Nowitzki,54,1424.235,353
1627734,Domantas Sabonis,81,1631.4883333333332,288
202700,Donatas Motiejunas,34,478.685,101
1627827,Dorian Finney-Smith,81,1641.8416666666667,222
203926,Doug McDermott,66,1507.7266666666667,179
1627733,Dragan Bender,43,573.6433333333333,103
203110,Draymond Green,76,2470.8866666666668,599
2730,Dwight Howard,74,2198.72,940
203939,Dwight Powell,77,1333.4533333333334,306
2548,Dwyane Wade,60,1792.1966666666667,270
202734,E'Twaun Moore,73,1819.6833333333334,152
202334,Ed Davis,46,788.995,244
