PLAYER_ID,PLAYER_NAME,GP,MIN,REB
201166,Aaron Brooks,32,189.41333333333333,17
203932,Aaron Gordon,58,1909.0783333333334,457
1626151,Aaron Harrison,9,233.25166666666667,24
1628935,Aaron Jackson,1,34.5,3
1627846,Abdel Nader,48,521.5266666666666,71
203940,Adreian Payne,5,42.54833333333333,9
201143,Al Horford,72,2277.025,531
2744,Al Jefferson,36,483.56,143
202329,Al-Farouq Aminu,69,2072.1716666666666,525
1626210,Alan Williams,5,70.335,22
202692,Alec Burks,64,1058.66,192
1628409,Alec Peters,20,224.855,37
203518,Alex Abrines,75,1134.1866666666667,114
1627936,Alex Caruso,37,561.91,65
203458,Alex Len,69,1395.3466666666666,518
1627816,Alex Poythress,25,104.125,17
1628035,Alfonzo McKinnie,14,53.43833333333333,7
203459,Allen Crabbe,75,2197.2,324
101161,Amir Johnson,74,1170.3016666666667,330
203083,Andre Drummond,78,2624.8483333333334,1247
2738,Andre Iguodala,64,1622.4783333333332,246
201281,Andre Ingram,2,64.13333333333334,6
203460,Andre Roberson,39,1036.6783333333333,185
101106,Andrew Bogut,24,216.395,78
1626150,Andrew Harrison,56,1326.2716666666668,131
1628510,Andrew White III,15,209.10666666666665,34
203952,Andrew Wiggins,82,2978.7033333333334,358
1627790,Ante Zizic,32,214.24,60
1626148,Anthony Brown,1,3.7333333333333334,0
203076,Anthony Davis,75,2727.2366666666667,831
201229,Anthony Tolliver,79,1757.055,241
1628469,Antonio Blakeney,19,313.9,33
1628499,Antonius Cleveland,17,122.53,14
203382,Aron Baynes,81,1484.4933333333333,434
201167,Arron Afflalo,53,681.575,66
203085,Austin Rivers,61,2056.5916666666667,145
202340,Avery Bradley,46,1433.07,116
1628389,Bam Adebayo,69,1368.185,381
203463,Ben McLemore,56,1090.62,139
1628500,Ben Moore,2,9.283333333333333,1
1627732,Ben Simmons,81,2731.5533333333333,659
202687,Bismack Biyombo,82,1494.89,468
201933,Blake Griffin,58,1969.8216666666667,428
1626246,Boban Marjanovic,39,337.87,144
201628,Bobby Brown,20,114.93333333333334,7
1626171,Bobby Portis,73,1642.52,498
203992,Bogdan Bogdanović,78,2175.155,223
202711,Bojan Bogdanovic,80,2464.4616666666666,270
203078,Bradley Beal,82,2976.701666666667,363
201148,Brandan Wright,28,380.875,95
1627742,Brandon Ingram,59,1974.5616666666667,314
201943,Brandon Jennings,14,205.14333333333335,31
203464,Brandon Paul,64,575.84,68
1627362,Briante Weber,18,236.50333333333333,35
1627744,Brice Johnson,18,97.96666666666667,31
201572,Brook Lopez,74,1734.9466666666667,294
203998,Bruno Caboclo,12,106.29833333333333,22
1627854,Bryn Forbes,80,1516.8916666666667,110
1627741,Buddy Hield,80,2024.2316666666666,307
203710,C.J. Williams,38,706.5016666666667,56
203468,CJ McCollum,81,2923.67,321
101139,CJ Miles,70,1336.5,152
1628403,Caleb Swanigan,27,189.34666666666666,54
1626166,Cameron Payne,25,581.5233333333333,69
1627747,Caris LeVert,71,1863.6833333333334,260
2546,Carmelo Anthony,78,2501.14,453
1626224,Cedi Osman,61,672.4933333333333,120
202718,Chandler Parsons,36,691.3833333333333,90
101112,Channing Frye,53,694.8583333333333,135
1628429,Charles Cooke,13,38.105,2
1627767,Cheick Diallo,52,580.95,211
1627778,Chinanu Onuaku,1,21.566666666666666,4
1628449,Chris Boucher,1,1.3166666666666667,1
1626191,Chris McCullough,19,89.76666666666667,25
101108,Chris Paul,58,1846.5566666666666,313
203991,Clint Capela,74,2034.1083333333333,802
203469,Cody Zeller,33,627.1833333333333,177
202332,Cole Aldrich,21,48.69833333333333,15
201147,Corey Brewer,72,1208.5183333333334,154
202709,Cory Joseph,82,2209.9183333333335,263
201584,Courtney Lee,76,2309.9783333333335,224
1626245,Cristiano Felicio,55,977.45,233
1626156,D'Angelo Russell,48,1233.715,189
201571,D.J. Augustin,75,1760.0483333333334,160
