loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
35,11,False,2PT,Restricted Area,3,0021500002,20151027,Center(C)
25,21,True,2PT,Restricted Area,3,0021500002,20151027,Center(C)
-24,13,False,2PT,Restricted Area,2,0021500002,20151027,Center(C)
20,18,False,2PT,Restricted Area,2,0021500002,20151027,Center(C)
232,-16,False,3PT,Right Corner 3,23,0021500002,20151027,Right Side(R)
-112,183,False,2PT,Mid-Range,21,0021500002,20151027,Left Side Center(LC)
-143,51,True,2PT,Mid-Range,15,0021500002,20151027,Left Side(L)
-1,24,False,2PT,Restricted Area,2,0021500002,20151027,Center(C)
-20,7,False,2PT,Restricted Area,2,0021500002,20151027,Center(C)
-6,7,True,2PT,Restricted Area,0,0021500002,20151027,Center(C)
12,26,False,2PT,Restricted Area,2,0021500002,20151027,Center(C)
6,51,False,2PT,In The Paint (Non-RA),5,0021500002,20151027,Center(C)
-14,2,True,2PT,Restricted Area,1,0021500002,20151027,Center(C)
-169,180,False,3PT,Above the Break 3,24,0021500002,20151027,Left Side Center(LC)
-65,2,True,2PT,In The Paint (Non-RA),6,0021500002,20151027,Center(C)
-11,75,True,2PT,In The Paint (Non-RA),7,0021500002,20151027,Center(C)
17,75,False,2PT,In The Paint (Non-RA),7,0021500002,20151027,Center(C)
-101,110,True,2PT,Mid-Range,14,0021500002,20151027,Left Side(L)
10,21,False,2PT,Restricted Area,2,0021500002,20151027,Center(C)
66,11,False,2PT,In The Paint (Non-RA),6,0021500002,20151027,Center(C)
-83,3,True,2PT,Mid-Range,8,0021500002,20151027,Left Side(L)
-86,183,False,2PT,Mid-Range,20,0021500002,20151027,Left Side Center(LC)
-19,-1,True,2PT,Restricted Area,1,0021500006,20151028,Center(C)
42,2,True,2PT,In The Paint (Non-RA),4,0021500006,20151028,Center(C)
-1,13,True,2PT,Restricted Area,1,0021500006,20151028,Center(C)
24,-1,False,2PT,Restricted Area,2,0021500006,20151028,Center(C)
-6,16,True,2PT,Restricted Area,1,0021500006,20151028,Center(C)
-6,72,False,2PT,In The Paint (Non-RA),7,0021500006,20151028,Center(C)
-24,-5,False,2PT,Restricted Area,2,0021500006,20151028,Center(C)
-102,-6,False,2PT,Mid-Range,10,0021500006,20151028,Left Side(L)
-130,115,False,2PT,Mid-Range,17,0021500006,20151028,Left Side Center(LC)
-68,237,False,3PT,Above the Break 3,24,0021500006,20151028,Center(C)
61,26,True,2PT,In The Paint (Non-RA),6,0021500006,20151028,Center(C)
-34,0,False,2PT,Restricted Area,3,0021500025,20151030,Center(C)
50,46,False,2PT,In The Paint (Non-RA),6,0021500025,20151030,Center(C)
42,257,False,3PT,Above the Break 3,26,0021500025,20151030,Center(C)
-96,160,False,2PT,Mid-Range,18,0021500025,20151030,Left Side Center(LC)
25,24,False,2PT,Restricted Area,3,0021500025,20151030,Center(C)
-56,13,False,2PT,In The Paint (Non-RA),5,0021500025,20151030,Center(C)
-106,21,True,2PT,Mid-Range,10,0021500025,20151030,Left Side(L)
12,170,True,2PT,Mid-Range,17,0021500025,20151030,Center(C)
-34,136,False,2PT,In The Paint (Non-RA),14,0021500025,20151030,Center(C)
-11,-1,True,2PT,Restricted Area,1,0021500025,20151030,Center(C)
-68,11,False,2PT,In The Paint (Non-RA),6,0021500025,20151030,Center(C)
10,2,True,2PT,Restricted Area,1,0021500025,20151030,Center(C)
81,154,False,2PT,Mid-Range,17,0021500025,20151030,Right Side Center(RC)
9,46,True,2PT,In The Paint (Non-RA),4,0021500043,20151101,Center(C)
-133,-1,False,2PT,Mid-Range,13,0021500043,20151101,Left Side(L)
-1,16,False,2PT,Restricted Area,1,0021500043,20151101,Center(C)
15,-6,True,2PT,Restricted Area,1,0021500043,20151101,Center(C)
-42,26,False,2PT,In The Paint (Non-RA),4,0021500043,20151101,Center(C)
30,56,False,2PT,In The Paint (Non-RA),6,0021500043,20151101,Center(C)
22,2,False,2PT,Restricted Area,2,0021500043,20151101,Center(C)
2,259,False,3PT,Above the Break 3,25,0021500043,20151101,Center(C)
97,228,False,3PT,Above the Break 3,24,0021500053,20151103,Right Side Center(RC)
-6,26,False,2PT,Restricted Area,2,0021500053,20151103,Center(C)
9,115,True,2PT,In The Paint (Non-RA),11,0021500053,20151103,Center(C)
-124,101,True,2PT,Mid-Range,15,0021500053,20151103,Left Side(L)
20,106,False,2PT,In The Paint (Non-RA),10,0021500053,20151103,Center(C)
-240,28,False,3PT,Left Corner 3,24,0021500053,20151103,Left Side(L)
-40,247,False,3PT,Above the Break 3,25,0021500053,20151103,Center(C)
-143,43,False,2PT,Mid-Range,14,0021500053,20151103,Left Side(L)
-14,2,True,2PT,Restricted Area,1,0021500070,20151105,Center(C)
-91,134,False,2PT,Mid-Range,16,0021500070,20151105,Left Side Center(LC)
-179,188,False,3PT,Above the Break 3,25,0021500070,20151105,Left Side Center(LC)
114,72,False,2PT,Mid-Range,13,0021500070,20151105,Right Side(R)
-61,57,False,2PT,In The Paint (Non-RA),8,0021500070,20151105,Left Side(L)
-19,7,False,2PT,Restricted Area,2,0021500070,20151105,Center(C)
-14,13,False,2PT,Restricted Area,1,0021500070,20151105,Center(C)
-147,146,False,2PT,Mid-Range,20,0021500070,20151105,Left Side Center(LC)
-47,200,False,2PT,Mid-Range,20,0021500070,20151105,Center(C)
10,-5,True,2PT,Restricted Area,1,0021500070,20151105,Center(C)
-20,11,True,2PT,Restricted Area,2,0021500070,20151105,Center(C)
-19,2,True,2PT,Restricted Area,1,0021500070,20151105,Center(C)
-14,41,False,2PT,In The Paint (Non-RA),4,0021500070,20151105,Center(C)
35,141,False,2PT,Mid-Range,14,0021500070,20151105,Center(C)
158,18,True,2PT,Mid-Range,15,0021500070,20151105,Right Side(R)
-20,2,True,2PT,Restricted Area,2,0021500070,20151105,Center(C)
-14,7,True,2PT,Restricted Area,1,0021500070,20151105,Center(C)
-135,18,True,2PT,Mid-Range,13,0021500070,20151105,Left Side(L)
-48,129,False,2PT,In The Paint (Non-RA),13,0021500070,20151105,Center(C)
163,41,False,2PT,Mid-Range,16,0021500070,20151105,Right Side(R)
-45,46,False,2PT,In The Paint (Non-RA),6,0021500070,20151105,Center(C)
-9,75,True,2PT,In The Paint (Non-RA),7,0021500070,20151105,Center(C)
-138,51,True,2PT,Mid-Range,14,0021500070,20151105,Left Side(L)
-171,-21,True,2PT,Mid-Range,17,0021500070,20151105,Left Side(L)
-92,129,True,2PT,Mid-Range,15,0021500070,20151105,Left Side(L)
-10,250,False,3PT,Above the Break 3,25,0021500085,20151107,Center(C)
112,56,False,2PT,Mid-Range,12,0021500085,20151107,Right Side(R)
0,11,True,2PT,Restricted Area,1,0021500085,20151107,Center(C)
19,7,False,2PT,Restricted Area,2,0021500085,20151107,Center(C)
22,-6,True,2PT,Restricted Area,2,0021500085,20151107,Center(C)
-237,-19,True,3PT,Left Corner 3,23,0021500085,20151107,Left Side(L)
-160,183,False,3PT,Above the Break 3,24,0021500085,20151107,Left Side Center(LC)
84,169,False,2PT,Mid-Range,18,0021500085,20151107,Right Side Center(RC)
32,11,False,2PT,Restricted Area,3,0021500085,20151107,Center(C)
-16,-1,False,2PT,Restricted Area,1,0021500085,20151107,Center(C)
-24,188,False,2PT,Mid-Range,18,0021500085,20151107,Center(C)
50,11,False,2PT,In The Paint (Non-RA),5,0021500085,20151107,Center(C)
-225,105,False,3PT,Above the Break 3,24,0021500085,20151107,Left Side Center(LC)
150,229,False,3PT,Above the Break 3,27,0021500100,20151109,Right Side Center(RC)
0,24,False,2PT,Restricted Area,2,0021500100,20151109,Center(C)
-7,-11,True,2PT,Restricted Area,1,0021500100,20151109,Center(C)
101,151,True,2PT,Mid-Range,18,0021500100,20151109,Right Side Center(RC)
-12,110,True,2PT,In The Paint (Non-RA),11,0021500100,20151109,Center(C)
-19,-1,False,2PT,Restricted Area,1,0021500100,20151109,Center(C)
-30,7,False,2PT,Restricted Area,3,0021500100,20151109,Center(C)
-129,65,True,2PT,Mid-Range,14,0021500100,20151109,Left Side(L)
-122,115,True,2PT,Mid-Range,16,0021500100,20151109,Left Side Center(LC)
-12,678,False,3PT,Backcourt,67,0021500100,20151109,Back Court(BC)
4,57,False,2PT,In The Paint (Non-RA),5,0021500100,20151109,Center(C)
-11,23,True,2PT,Restricted Area,2,0021500100,20151109,Center(C)
92,146,False,2PT,Mid-Range,17,0021500100,20151109,Right Side Center(RC)
-227,-16,False,3PT,Left Corner 3,22,0021500100,20151109,Left Side(L)
155,95,False,2PT,Mid-Range,18,0021500132,20151113,Right Side(R)
76,41,True,2PT,In The Paint (Non-RA),8,0021500132,20151113,Right Side(R)
-12,56,False,2PT,In The Paint (Non-RA),5,0021500132,20151113,Center(C)
104,170,False,2PT,Mid-Range,19,0021500132,20151113,Right Side Center(RC)
