loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
-40,246,False,3PT,Above the Break 3,24,0021400010,20141029,Center(C)
24,9,True,2PT,Restricted Area,2,0021400010,20141029,Center(C)
236,23,False,3PT,Right Corner 3,23,0021400010,20141029,Right Side(R)
143,206,False,3PT,Above the Break 3,25,0021400010,20141029,Right Side Center(RC)
-11,14,False,2PT,Restricted Area,1,0021400010,20141029,Center(C)
-109,91,True,2PT,Mid-Range,14,0021400010,20141029,Left Side(L)
-41,45,True,2PT,In The Paint (Non-RA),6,0021400010,20141029,Center(C)
-131,-25,False,2PT,Mid-Range,13,0021400022,20141031,Left Side(L)
11,14,True,2PT,Restricted Area,1,0021400022,20141031,Center(C)
75,170,False,2PT,Mid-Range,18,0021400022,20141031,Right Side Center(RC)
17,3,True,2PT,Restricted Area,1,0021400022,20141031,Center(C)
-8,12,True,2PT,Restricted Area,1,0021400022,20141031,Center(C)
146,213,True,3PT,Above the Break 3,25,0021400022,20141031,Right Side Center(RC)
-149,85,False,2PT,Mid-Range,17,0021400022,20141031,Left Side(L)
28,7,True,2PT,Restricted Area,2,0021400022,20141031,Center(C)
-97,3,False,2PT,Mid-Range,9,0021400022,20141031,Left Side(L)
4,20,True,2PT,Restricted Area,2,0021400022,20141031,Center(C)
-144,200,True,3PT,Above the Break 3,24,0021400022,20141031,Left Side Center(LC)
-152,194,False,3PT,Above the Break 3,24,0021400022,20141031,Left Side Center(LC)
-152,213,False,3PT,Above the Break 3,26,0021400022,20141031,Left Side Center(LC)
-127,211,False,3PT,Above the Break 3,24,0021400022,20141031,Left Side Center(LC)
65,173,True,2PT,Mid-Range,18,0021400022,20141031,Right Side Center(RC)
143,213,False,3PT,Above the Break 3,25,0021400022,20141031,Right Side Center(RC)
-155,201,False,3PT,Above the Break 3,25,0021400062,20141105,Left Side Center(LC)
149,64,False,2PT,Mid-Range,16,0021400062,20141105,Right Side(R)
225,101,False,3PT,Above the Break 3,24,0021400062,20141105,Right Side Center(RC)
133,235,True,3PT,Above the Break 3,27,0021400062,20141105,Right Side Center(RC)
-228,-11,True,3PT,Left Corner 3,22,0021400062,20141105,Left Side(L)
10,48,True,2PT,In The Paint (Non-RA),4,0021400062,20141105,Center(C)
1,45,True,2PT,In The Paint (Non-RA),4,0021400062,20141105,Center(C)
-234,34,False,3PT,Left Corner 3,23,0021400062,20141105,Left Side(L)
-152,61,False,2PT,Mid-Range,16,0021400062,20141105,Left Side(L)
61,123,False,2PT,In The Paint (Non-RA),13,0021400062,20141105,Center(C)
64,132,True,2PT,In The Paint (Non-RA),14,0021400101,20141110,Center(C)
105,1,False,2PT,Mid-Range,10,0021400101,20141110,Right Side(R)
-120,213,True,3PT,Above the Break 3,24,0021400101,20141110,Left Side Center(LC)
24,9,False,2PT,Restricted Area,2,0021400101,20141110,Center(C)
9,11,True,2PT,Restricted Area,1,0021400101,20141110,Center(C)
9,6,False,2PT,Restricted Area,1,0021400101,20141110,Center(C)
-101,225,False,3PT,Above the Break 3,24,0021400101,20141110,Left Side Center(LC)
-56,53,True,2PT,In The Paint (Non-RA),7,0021400101,20141110,Center(C)
-24,23,False,2PT,Restricted Area,3,0021400101,20141110,Center(C)
135,225,True,3PT,Above the Break 3,26,0021400101,20141110,Right Side Center(RC)
29,6,True,2PT,Restricted Area,2,0021400101,20141110,Center(C)
-152,197,False,3PT,Above the Break 3,24,0021400101,20141110,Left Side Center(LC)
-54,156,False,2PT,Mid-Range,16,0021400101,20141110,Left Side Center(LC)
-86,165,False,2PT,Mid-Range,18,0021400101,20141110,Left Side Center(LC)
-27,11,True,2PT,Restricted Area,2,0021400101,20141110,Center(C)
26,9,True,2PT,Restricted Area,2,0021400101,20141110,Center(C)
-29,9,False,2PT,Restricted Area,3,0021400101,20141110,Center(C)
-59,88,False,2PT,In The Paint (Non-RA),10,0021400101,20141110,Left Side(L)
130,216,False,3PT,Above the Break 3,25,0021400101,20141110,Right Side Center(RC)
-7,52,True,2PT,In The Paint (Non-RA),5,0021400101,20141110,Center(C)
72,249,False,3PT,Above the Break 3,25,0021400119,20141113,Center(C)
132,118,False,2PT,Mid-Range,17,0021400119,20141113,Right Side Center(RC)
-29,-6,False,2PT,Restricted Area,2,0021400119,20141113,Center(C)
159,20,True,2PT,Mid-Range,16,0021400119,20141113,Right Side(R)
47,14,True,2PT,In The Paint (Non-RA),4,0021400119,20141113,Center(C)
-21,1,False,2PT,Restricted Area,2,0021400119,20141113,Center(C)
