loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
-133,206,False,3PT,Above the Break 3,24,0021000011,20101027,Left Side Center(LC)
-153,60,False,2PT,Mid-Range,16,0021000011,20101027,Left Side(L)
-26,4,True,2PT,Restricted Area,2,0021000011,20101027,Center(C)
23,4,True,2PT,Restricted Area,2,0021000011,20101027,Center(C)
36,11,True,2PT,Restricted Area,3,0021000011,20101027,Center(C)
146,4,True,2PT,Mid-Range,14,0021000011,20101027,Right Side(R)
-23,4,True,2PT,Restricted Area,2,0021000011,20101027,Center(C)
24,7,True,2PT,Restricted Area,2,0021000011,20101027,Center(C)
163,41,False,2PT,Mid-Range,16,0021000011,20101027,Right Side(R)
-19,3,True,2PT,Restricted Area,1,0021000011,20101027,Center(C)
-26,7,False,2PT,Restricted Area,2,0021000011,20101027,Center(C)
163,74,False,2PT,Mid-Range,17,0021000011,20101027,Right Side(R)
89,58,True,2PT,Mid-Range,10,0021000011,20101027,Right Side(R)
-34,48,False,2PT,In The Paint (Non-RA),5,0021000011,20101027,Center(C)
-122,206,False,3PT,Above the Break 3,23,0021000011,20101027,Left Side Center(LC)
-106,151,True,2PT,Mid-Range,18,0021000011,20101027,Left Side Center(LC)
135,110,False,2PT,Mid-Range,17,0021000011,20101027,Right Side Center(RC)
-152,159,False,2PT,Mid-Range,21,0021000011,20101027,Left Side Center(LC)
43,33,True,2PT,In The Paint (Non-RA),5,0021000011,20101027,Center(C)
-103,222,False,3PT,Above the Break 3,24,0021000011,20101027,Left Side Center(LC)
42,6,False,2PT,In The Paint (Non-RA),4,0021000011,20101027,Center(C)
-59,86,False,2PT,In The Paint (Non-RA),10,0021000011,20101027,Left Side(L)
34,41,False,2PT,In The Paint (Non-RA),5,0021000011,20101027,Center(C)
-41,37,True,2PT,In The Paint (Non-RA),5,0021000011,20101027,Center(C)
162,41,False,2PT,Mid-Range,16,0021000011,20101027,Right Side(R)
103,48,False,2PT,Mid-Range,11,0021000011,20101027,Right Side(R)
37,48,False,2PT,In The Paint (Non-RA),6,0021000011,20101027,Center(C)
-10,7,False,2PT,Restricted Area,1,0021000011,20101027,Center(C)
228,28,False,3PT,Right Corner 3,22,0021000011,20101027,Right Side(R)
160,47,True,2PT,Mid-Range,16,0021000011,20101027,Right Side(R)
-21,11,False,2PT,Restricted Area,2,0021000011,20101027,Center(C)
-157,153,False,2PT,Mid-Range,21,0021000035,20101030,Left Side Center(LC)
-205,1,True,2PT,Mid-Range,20,0021000035,20101030,Left Side(L)
47,88,False,2PT,In The Paint (Non-RA),9,0021000035,20101030,Center(C)
15,4,False,2PT,Restricted Area,1,0021000035,20101030,Center(C)
1,190,False,2PT,Mid-Range,19,0021000035,20101030,Center(C)
-2,17,True,2PT,Restricted Area,1,0021000035,20101030,Center(C)
9,30,True,2PT,Restricted Area,3,0021000035,20101030,Center(C)
-34,72,False,2PT,In The Paint (Non-RA),7,0021000035,20101030,Center(C)
-73,105,False,2PT,In The Paint (Non-RA),12,0021000035,20101030,Left Side(L)
-13,19,True,2PT,Restricted Area,2,0021000035,20101030,Center(C)
102,189,True,2PT,Mid-Range,21,0021000035,20101030,Right Side Center(RC)
136,200,True,3PT,Above the Break 3,24,0021000035,20101030,Right Side Center(RC)
-133,211,True,3PT,Above the Break 3,24,0021000035,20101030,Left Side Center(LC)
-146,194,False,3PT,Above the Break 3,24,0021000035,20101030,Left Side Center(LC)
-68,153,True,2PT,Mid-Range,16,0021000035,20101030,Left Side Center(LC)
4,15,False,2PT,Restricted Area,1,0021000035,20101030,Center(C)
