loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
-158,82,True,2PT,Mid-Range,17,0021100003,20111225,Left Side(L)
171,12,False,2PT,Mid-Range,17,0021100003,20111225,Right Side(R)
-46,15,False,2PT,In The Paint (Non-RA),4,0021100003,20111225,Center(C)
-185,19,False,2PT,Mid-Range,18,0021100003,20111225,Left Side(L)
-131,115,False,2PT,Mid-Range,17,0021100017,20111226,Left Side Center(LC)
-4,1,True,2PT,Restricted Area,0,0021100017,20111226,Center(C)
-26,6,True,2PT,Restricted Area,2,0021100017,20111226,Center(C)
-10,36,True,2PT,Restricted Area,3,0021100036,20111229,Center(C)
-12,14,True,2PT,Restricted Area,1,0021100036,20111229,Center(C)
192,34,False,2PT,Mid-Range,19,0021100036,20111229,Right Side(R)
26,12,True,2PT,Restricted Area,2,0021100036,20111229,Center(C)
-175,-11,False,2PT,Mid-Range,17,0021100049,20111230,Left Side(L)
-48,33,False,2PT,In The Paint (Non-RA),5,0021100049,20111230,Center(C)
-127,145,False,2PT,Mid-Range,19,0021100049,20111230,Left Side Center(LC)
4,0,True,2PT,Restricted Area,0,0021100049,20111230,Center(C)
143,26,True,2PT,Mid-Range,14,0021100049,20111230,Right Side(R)
13,23,True,2PT,Restricted Area,2,0021100062,20120101,Center(C)
59,99,False,2PT,In The Paint (Non-RA),11,0021100062,20120101,Right Side(R)
47,75,True,2PT,In The Paint (Non-RA),8,0021100062,20120101,Right Side(R)
18,17,False,2PT,Restricted Area,2,0021100062,20120101,Center(C)
-90,-13,False,2PT,Mid-Range,9,0021100062,20120101,Left Side(L)
78,20,False,2PT,In The Paint (Non-RA),8,0021100062,20120101,Right Side(R)
28,-3,True,2PT,Restricted Area,2,0021100062,20120101,Center(C)
58,39,False,2PT,In The Paint (Non-RA),6,0021100062,20120101,Center(C)
138,58,False,2PT,Mid-Range,14,0021100077,20120103,Right Side(R)
13,11,True,2PT,Restricted Area,1,0021100077,20120103,Center(C)
10,26,False,2PT,Restricted Area,2,0021100077,20120103,Center(C)
11,16,False,2PT,Restricted Area,1,0021100077,20120103,Center(C)
-152,0,False,2PT,Mid-Range,15,0021100077,20120103,Left Side(L)
18,14,False,2PT,Restricted Area,2,0021100077,20120103,Center(C)
7,7,True,2PT,Restricted Area,0,0021100077,20120103,Center(C)
-187,19,False,2PT,Mid-Range,18,0021100087,20120104,Left Side(L)
1,1,True,2PT,Restricted Area,0,0021100087,20120104,Center(C)
-54,19,True,2PT,In The Paint (Non-RA),5,0021100087,20120104,Center(C)
-174,23,True,2PT,Mid-Range,17,0021100087,20120104,Left Side(L)
171,75,True,2PT,Mid-Range,18,0021100087,20120104,Right Side(R)
0,-2,False,2PT,Restricted Area,0,0021100087,20120104,Center(C)
-166,17,False,2PT,Mid-Range,16,0021100087,20120104,Left Side(L)
174,39,False,2PT,Mid-Range,17,0021100087,20120104,Right Side(R)
-2,0,True,2PT,Restricted Area,0,0021100087,20120104,Center(C)
17,181,False,2PT,Mid-Range,18,0021100103,20120106,Center(C)
-11,17,True,2PT,Restricted Area,2,0021100103,20120106,Center(C)
149,34,False,2PT,Mid-Range,15,0021100103,20120106,Right Side(R)
-10,159,False,2PT,Mid-Range,15,0021100103,20120106,Center(C)
12,25,True,2PT,Restricted Area,2,0021100103,20120106,Center(C)
4,134,True,2PT,In The Paint (Non-RA),13,0021100103,20120106,Center(C)
-5,3,True,2PT,Restricted Area,0,0021100110,20120107,Center(C)
-10,1,False,2PT,Restricted Area,1,0021100110,20120107,Center(C)
15,4,True,2PT,Restricted Area,1,0021100110,20120107,Center(C)
-5,41,True,2PT,In The Paint (Non-RA),4,0021100110,20120107,Center(C)
-8,3,True,2PT,Restricted Area,0,0021100110,20120107,Center(C)
-11,3,True,2PT,Restricted Area,1,0021100110,20120107,Center(C)
62,50,False,2PT,In The Paint (Non-RA),7,0021100110,20120107,Center(C)
0,3,False,2PT,Restricted Area,0,0021100110,20120107,Center(C)
51,26,False,2PT,In The Paint (Non-RA),5,0021100130,20120109,Center(C)
166,3,True,2PT,Mid-Range,16,0021100130,20120109,Right Side(R)
21,1,False,2PT,Restricted Area,2,0021100130,20120109,Center(C)
147,-5,False,2PT,Mid-Range,14,0021100130,20120109,Right Side(R)
-16,101,False,2PT,In The Paint (Non-RA),10,0021100130,20120109,Center(C)
-175,26,False,2PT,Mid-Range,17,0021100130,20120109,Left Side(L)
-43,66,True,2PT,In The Paint (Non-RA),7,0021100130,20120109,Center(C)
-67,149,True,2PT,Mid-Range,16,0021100138,20120110,Left Side Center(LC)
7,-3,True,2PT,Restricted Area,0,0021100138,20120110,Center(C)
-27,47,False,2PT,In The Paint (Non-RA),5,0021100138,20120110,Center(C)
73,0,False,2PT,In The Paint (Non-RA),7,0021100147,20120111,Center(C)
-22,46,True,2PT,In The Paint (Non-RA),5,0021100147,20120111,Center(C)
20,11,True,2PT,Restricted Area,2,0021100147,20120111,Center(C)
