loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
18,7,False,2PT,Restricted Area,1,0021200007,20121031,Center(C)
47,22,False,2PT,In The Paint (Non-RA),5,0021200007,20121031,Center(C)
138,45,False,2PT,Mid-Range,14,0021200007,20121031,Right Side(R)
-2,42,True,2PT,In The Paint (Non-RA),4,0021200007,20121031,Center(C)
155,15,False,2PT,Mid-Range,15,0021200007,20121031,Right Side(R)
21,7,True,2PT,Restricted Area,2,0021200007,20121031,Center(C)
2,4,True,2PT,Restricted Area,0,0021200019,20121102,Center(C)
6,7,True,2PT,Restricted Area,0,0021200019,20121102,Center(C)
75,30,False,2PT,In The Paint (Non-RA),8,0021200019,20121102,Right Side(R)
-177,15,False,2PT,Mid-Range,17,0021200019,20121102,Left Side(L)
91,146,False,2PT,Mid-Range,17,0021200019,20121102,Right Side Center(RC)
-109,91,False,2PT,Mid-Range,14,0021200019,20121102,Left Side(L)
6,12,True,2PT,Restricted Area,1,0021200019,20121102,Center(C)
4,6,True,2PT,Restricted Area,0,0021200031,20121103,Center(C)
29,9,True,2PT,Restricted Area,3,0021200031,20121103,Center(C)
138,-3,True,2PT,Mid-Range,13,0021200031,20121103,Right Side(R)
110,-22,False,2PT,Mid-Range,11,0021200031,20121103,Right Side(R)
-13,3,False,2PT,Restricted Area,1,0021200031,20121103,Center(C)
-10,37,True,2PT,Restricted Area,3,0021200031,20121103,Center(C)
18,6,False,2PT,Restricted Area,1,0021200031,20121103,Center(C)
-60,12,False,2PT,In The Paint (Non-RA),6,0021200050,20121106,Center(C)
-166,-8,True,2PT,Mid-Range,16,0021200050,20121106,Left Side(L)
6,7,False,2PT,Restricted Area,0,0021200050,20121106,Center(C)
-10,-5,True,2PT,Restricted Area,1,0021200050,20121106,Center(C)
-141,28,False,2PT,Mid-Range,14,0021200050,20121106,Left Side(L)
144,69,True,2PT,Mid-Range,15,0021200050,20121106,Right Side(R)
105,167,True,2PT,Mid-Range,19,0021200050,20121106,Right Side Center(RC)
162,48,False,2PT,Mid-Range,16,0021200050,20121106,Right Side(R)
1,1,True,2PT,Restricted Area,0,0021200050,20121106,Center(C)
29,197,False,2PT,Mid-Range,19,0021200066,20121108,Center(C)
88,176,False,2PT,Mid-Range,19,0021200066,20121108,Right Side Center(RC)
-11,23,True,2PT,Restricted Area,2,0021200066,20121108,Center(C)
45,45,False,2PT,In The Paint (Non-RA),6,0021200066,20121108,Center(C)
-40,194,True,2PT,Mid-Range,19,0021200066,20121108,Center(C)
81,9,False,2PT,Mid-Range,8,0021200084,20121110,Right Side(R)
53,31,False,2PT,In The Paint (Non-RA),6,0021200084,20121110,Center(C)
62,34,False,2PT,In The Paint (Non-RA),7,0021200084,20121110,Center(C)
10,15,True,2PT,Restricted Area,1,0021200084,20121110,Center(C)
-82,41,False,2PT,Mid-Range,9,0021200084,20121110,Left Side(L)
-65,60,False,2PT,In The Paint (Non-RA),8,0021200084,20121110,Left Side(L)
97,6,True,2PT,Mid-Range,9,0021200084,20121110,Right Side(R)
176,58,False,2PT,Mid-Range,18,0021200084,20121110,Right Side(R)
0,48,True,2PT,In The Paint (Non-RA),4,0021200084,20121110,Center(C)
-188,-16,False,2PT,Mid-Range,18,0021200098,20121112,Left Side(L)
-24,15,True,2PT,Restricted Area,2,0021200098,20121112,Center(C)
122,153,False,2PT,Mid-Range,19,0021200098,20121112,Right Side Center(RC)
-172,0,False,2PT,Mid-Range,17,0021200098,20121112,Left Side(L)
0,-2,True,2PT,Restricted Area,0,0021200116,20121114,Center(C)
9,17,True,2PT,Restricted Area,1,0021200116,20121114,Center(C)
7,-8,False,2PT,Restricted Area,1,0021200116,20121114,Center(C)
88,138,False,2PT,Mid-Range,16,0021200132,20121117,Right Side Center(RC)
4,156,False,2PT,Mid-Range,15,0021200132,20121117,Center(C)
10,85,False,2PT,In The Paint (Non-RA),8,0021200132,20121117,Center(C)
10,9,True,2PT,Restricted Area,1,0021200132,20121117,Center(C)
-8,17,False,2PT,Restricted Area,1,0021200132,20121117,Center(C)
