loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
-67,112,True,2PT,In The Paint (Non-RA),13,0021400010,20141029,Left Side(L)
-21,15,False,2PT,Restricted Area,2,0021400010,20141029,Center(C)
-108,69,True,2PT,Mid-Range,12,0021400010,20141029,Left Side(L)
0,1,True,2PT,Restricted Area,0,0021400010,20141029,Center(C)
9,6,True,2PT,Restricted Area,1,0021400010,20141029,Center(C)
59,78,True,2PT,In The Paint (Non-RA),9,0021400010,20141029,Right Side(R)
26,168,True,2PT,Mid-Range,17,0021400010,20141029,Center(C)
-27,37,False,2PT,In The Paint (Non-RA),4,0021400010,20141029,Center(C)
0,1,True,2PT,Restricted Area,0,0021400010,20141029,Center(C)
-116,7,True,2PT,Mid-Range,11,0021400010,20141029,Left Side(L)
190,47,True,2PT,Mid-Range,19,0021400010,20141029,Right Side(R)
4,40,True,2PT,In The Paint (Non-RA),4,0021400010,20141029,Center(C)
-128,1,False,2PT,Mid-Range,12,0021400022,20141031,Left Side(L)
64,53,True,2PT,In The Paint (Non-RA),8,0021400022,20141031,Right Side(R)
-10,6,True,2PT,Restricted Area,1,0021400022,20141031,Center(C)
54,3,False,2PT,In The Paint (Non-RA),5,0021400022,20141031,Center(C)
69,140,False,2PT,Mid-Range,15,0021400022,20141031,Center(C)
0,1,True,2PT,Restricted Area,0,0021400022,20141031,Center(C)
0,1,True,2PT,Restricted Area,0,0021400022,20141031,Center(C)
36,156,False,2PT,Mid-Range,16,0021400022,20141031,Center(C)
20,7,True,2PT,Restricted Area,2,0021400022,20141031,Center(C)
-41,148,True,2PT,Mid-Range,15,0021400053,20141104,Center(C)
-10,1,True,2PT,Restricted Area,1,0021400053,20141104,Center(C)
-26,3,False,2PT,Restricted Area,2,0021400053,20141104,Center(C)
28,4,False,2PT,Restricted Area,2,0021400053,20141104,Center(C)
-16,7,True,2PT,Restricted Area,1,0021400053,20141104,Center(C)
26,3,True,2PT,Restricted Area,2,0021400053,20141104,Center(C)
136,44,False,2PT,Mid-Range,14,0021400053,20141104,Right Side(R)
12,149,False,2PT,Mid-Range,14,0021400053,20141104,Center(C)
-26,-2,False,2PT,Restricted Area,2,0021400053,20141104,Center(C)
-5,20,True,2PT,Restricted Area,2,0021400053,20141104,Center(C)
-29,7,False,2PT,Restricted Area,2,0021400053,20141104,Center(C)
-4,16,True,2PT,Restricted Area,1,0021400053,20141104,Center(C)
-65,66,True,2PT,In The Paint (Non-RA),9,0021400062,20141105,Left Side(L)
-128,6,False,2PT,Mid-Range,12,0021400062,20141105,Left Side(L)
-16,67,True,2PT,In The Paint (Non-RA),6,0021400062,20141105,Center(C)
-141,-11,True,2PT,Mid-Range,14,0021400062,20141105,Left Side(L)
-147,56,True,2PT,Mid-Range,15,0021400062,20141105,Left Side(L)
0,1,True,2PT,Restricted Area,0,0021400062,20141105,Center(C)
-130,-2,False,2PT,Mid-Range,13,0021400062,20141105,Left Side(L)
-8,15,False,2PT,Restricted Area,1,0021400062,20141105,Center(C)
