personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1642939,Miles,Kelly,1610612759,SAS,12:06,5,3
1643576,Maliq,Brown,1610612759,SAS,27:21,3,1
1643542,Tarris,Reed Jr.,1610612759,SAS,25:20,7,0
1643551,Ja'Kobi,Gillespie,1610612759,SAS,31:31,21,8
1642930,RJ,Davis,1610612759,SAS,29:04,12,6
1642945,Igor,Milicic Jr.,1610612759,SAS,21:50,4,3
1631253,Hyunjung,Lee,1610612759,SAS,22:27,11,7
1643153,RJ,Melendez,1610612759,SAS,14:02,7,3
1643709,Miles,Barnstable,1610612759,SAS,12:10,7,6
1643725,Harry,Wessels,1610612759,SAS,2:54,0,0
1643040,Zakai,Zeigler,1610612759,SAS,1:15,1,1
1642868,Carter,Bryant,1610612759,SAS,,0,0
1642360,Tyon,Grant-Foster,1610612759,SAS,,0,0
1641801,Emanuel,Miller,1610612759,SAS,,0,0
1641987,David,Muoka,1610612759,SAS,,0,0
1643070,Jayden,Nunn,1610612759,SAS,,0,0
1643519,Jayden,Quaintance,1610612759,SAS,,0,0
1643408,Darryn,Peterson,1610612762,UTA,28:41,16,3
1643158,Andersson,Garcia,1610612762,UTA,16:57,3,2
1631115,Orlando,Robinson,1610612762,UTA,21:13,11,5
1643016,Bez,Mbeng,1610612762,UTA,26:14,5,1
1642926,Tamar,Bates,1610612762,UTA,21:26,9,2
1643265,Jonas,Aidoo,1610612762,UTA,18:47,4,0
1642888,Matt,Cleveland,1610612762,UTA,23:44,9,2
1642396,Blake,Hinson,1610612762,UTA,6:43,7,4
1643060,Hayden,Gray,1610612762,UTA,21:26,6,2
1642640,Justin,Harmon,1610612762,UTA,14:49,5,3
1642915,Eric,Dixon,1610612762,UTA,,0,0
1643752,Micah,Handlogten,1610612762,UTA,,0,0
1643629,Jaxon,Kohler,1610612762,UTA,,0,0
1643753,Mohamed,Wague,1610612762,UTA,,0,0
