personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1641801,Emanuel,Miller,1610612759,SAS,22:16,7,2
1643576,Maliq,Brown,1610612759,SAS,24:16,2,0
1643542,Tarris,Reed Jr.,1610612759,SAS,23:00,9,0
1642868,Carter,Bryant,1610612759,SAS,22:40,10,2
1643551,Ja'Kobi,Gillespie,1610612759,SAS,24:04,14,6
1631253,Hyunjung,Lee,1610612759,SAS,10:50,3,3
1642945,Igor,Milicic Jr.,1610612759,SAS,12:32,4,3
1642930,RJ,Davis,1610612759,SAS,18:16,9,5
1643070,Jayden,Nunn,1610612759,SAS,15:52,6,3
1643040,Zakai,Zeigler,1610612759,SAS,8:32,1,1
1643153,RJ,Melendez,1610612759,SAS,8:13,3,2
1641987,David,Muoka,1610612759,SAS,4:55,1,0
1642360,Tyon,Grant-Foster,1610612759,SAS,2:17,2,0
1643709,Miles,Barnstable,1610612759,SAS,2:17,0,0
1642939,Miles,Kelly,1610612759,SAS,,0,0
1643519,Jayden,Quaintance,1610612759,SAS,,0,0
1643725,Harry,Wessels,1610612759,SAS,,0,0
1642359,Pacôme,Dadiet,1610612752,NYK,22:42,12,6
1642885,Mohamed,Diawara,1610612752,NYK,26:07,5,3
1641857,Liam,Robbins,1610612752,NYK,13:07,2,2
1643589,Tyler,Nickel,1610612752,NYK,29:58,14,11
1641794,Dillon,Jones,1610612752,NYK,20:35,5,2
1643095,Lance,Ware,1610612752,NYK,13:22,0,0
27944,Will,Johnston,1610612752,NYK,18:31,4,1
1643583,Jack,Kayil,1610612752,NYK,21:07,14,7
27946,Oziyah,Sellers,1610612752,NYK,5:04,0,0
1643115,Erik,Reynolds II,1610612752,NYK,7:23,2,1
1643100,Nick,Jourdain,1610612752,NYK,7:42,1,1
27947,Langston,Wilson,1610612752,NYK,5:49,3,1
1643253,Toby,Okani,1610612752,NYK,4:33,1,0
27945,Keith,Palek III,1610612752,NYK,2:44,2,1
27948,Akoi,Yuot,1610612752,NYK,1:16,3,0
1643022,Jaden,Akins,1610612752,NYK,,0,0
27943,Treysen,Eaglestaff,1610612752,NYK,,0,0
