personId,firstName,familyName,teamId,teamTricode,minutes,fieldGoalsAttempted,threePointersAttempted
1642876,Adou,Thiero,1610612747,LAL,26:22,6,1
1643418,Cameron,Carr,1610612747,LAL,27:31,16,8
1641817,Anton,Watson,1610612747,LAL,21:33,9,5
1643024,Chris,Mañon,1610612747,LAL,26:43,9,1
1643044,William,Hickey,1610612747,LAL,12:36,2,1
1641751,Arthur,Kaluma,1610612747,LAL,24:10,10,4
1643758,AK,Okereke,1610612747,LAL,16:21,5,3
1643759,William,Kyle III,1610612747,LAL,7:27,3,0
1631399,Jon,Elmore,1610612747,LAL,23:11,3,2
1629015,Zhaire,Smith,1610612747,LAL,14:06,5,2
1643760,Robbie,Avila,1610612747,LAL,,0,0
1643210,Luke,Goode,1610612747,LAL,,0,0
1643597,Robert,McCray V,1610612747,LAL,,0,0
1643732,Chase,Ross,1610612747,LAL,,0,0
1643614,Peter,Suder,1610612747,LAL,,0,0
1643733,Jacari,White,1610612747,LAL,,0,0
1642865,Yaxel,Lendeborg,1610612744,GSW,28:38,8,2
1642502,Malevy,Leons,1610612744,GSW,23:45,7,3
1643633,Graham,Ike,1610612744,GSW,25:51,10,1
1642954,Will,Richard,1610612744,GSW,22:37,7,3
1643018,LJ,Cryer,1610612744,GSW,29:19,12,8
1641732,Colby,Jones,1610612744,GSW,10:38,4,2
1643650,Lajae,Jones,1610612744,GSW,16:24,5,0
1642950,Lachlan,Olbrich,1610612744,GSW,12:20,3,0
1643592,Nick,Boyd,1610612744,GSW,10:41,3,1
1642943,Chance,McMillian,1610612744,GSW,11:47,4,4
1643090,Deivon,Smith,1610612744,GSW,7:60,3,0
1643776,KJ,Adams,1610612744,GSW,,0,0
1643147,Jack,Clark,1610612744,GSW,,0,0
1642936,Chase,Hunter,1610612744,GSW,,0,0
1642946,Jacksen,Moni,1610612744,GSW,,0,0
1642917,Max,Shulga,1610612744,GSW,,0,0
1642893,Alex,Toohey,1610612744,GSW,,0,0
