season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url
2026,2025–26,1642265,Rob Dillingham,0022501193,2026-04-12,CHI @ DAL,DAL,L,29.933333333333334,25,11,18,1,5,2,4,0,5,5,5,2,0,5,2,-19,17.199999999999996,63.25910931174089,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1642950,Lachlan Olbrich,0022501193,2026-04-12,CHI @ DAL,DAL,L,30.6,10,4,7,0,0,2,2,7,8,15,10,2,0,1,2,-11,21.2,63.45177664974619,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630172,Patrick Williams,0022501193,2026-04-12,CHI @ DAL,DAL,L,35.583333333333336,13,5,15,2,9,1,1,0,4,4,5,3,1,2,2,-9,10.099999999999998,42.09844559585492,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1631159,Leonard Miller,0022501193,2026-04-12,CHI @ DAL,DAL,L,34.608333333333334,17,8,12,1,4,0,1,2,5,7,2,0,1,3,3,-28,12.200000000000003,68.32797427652734,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1629012,Collin Sexton,0022501193,2026-04-12,CHI @ DAL,DAL,L,28.4,19,8,16,1,1,2,2,1,2,3,1,1,0,0,3,-9,12.799999999999997,56.27962085308057,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1631338,Mouhamadou Gueye,0022501193,2026-04-12,CHI @ DAL,DAL,L,28.691666666666666,11,4,8,0,3,3,4,2,1,3,4,2,1,2,2,-14,11.0,56.35245901639344,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1642530,Yuki Kawamura,0022501193,2026-04-12,CHI @ DAL,DAL,L,14.8,14,5,12,3,9,1,1,0,2,2,1,0,0,0,2,-2,8.1,56.27009646302251,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630644,Mac McClung,0022501193,2026-04-12,CHI @ DAL,DAL,L,18.016666666666666,13,4,7,2,4,3,4,0,0,0,0,1,0,0,3,-1,9.099999999999998,74.20091324200914,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630200,Tre Jones,0022501193,2026-04-12,CHI @ DAL,DAL,L,19.366666666666667,6,3,11,0,3,0,0,1,2,3,2,1,0,0,1,-12,2.8000000000000007,27.27272727272727,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1631159,Leonard Miller,0022501177,2026-04-10,CHI vs. ORL,ORL,L,39.07,15,5,10,2,4,3,4,3,4,7,4,3,1,3,4,-22,14.799999999999997,63.775510204081634,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1641824,Matas Buzelis,0022501177,2026-04-10,CHI vs. ORL,ORL,L,26.716666666666665,14,6,17,0,9,2,3,0,8,8,3,1,3,2,0,-18,9.7,38.209606986899566,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630200,Tre Jones,0022501177,2026-04-10,CHI vs. ORL,ORL,L,26.016666666666666,23,8,12,2,2,5,5,1,3,4,4,0,0,2,3,-5,19.0,80.98591549295774,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1642950,Lachlan Olbrich,0022501177,2026-04-10,CHI vs. ORL,ORL,L,31.63,6,3,7,0,3,0,4,3,6,9,5,1,1,2,1,-3,7.399999999999999,34.24657534246575,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1629012,Collin Sexton,0022501177,2026-04-10,CHI vs. ORL,ORL,L,26.666666666666668,12,5,11,0,2,2,5,2,0,2,4,3,0,4,2,-28,7.5,45.45454545454546,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1642265,Rob Dillingham,0022501177,2026-04-10,CHI vs. ORL,ORL,L,27.266666666666666,13,4,11,1,5,4,4,1,3,4,0,1,0,2,3,-7,6.300000000000001,50.94043887147336,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630172,Patrick Williams,0022501177,2026-04-10,CHI vs. ORL,ORL,L,27.35,8,3,10,2,6,0,0,0,4,4,0,1,0,0,2,-24,3.5999999999999996,40.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1631338,Mouhamadou Gueye,0022501177,2026-04-10,CHI vs. ORL,ORL,L,16.75,5,2,3,1,2,0,0,0,3,3,2,0,0,1,2,-2,4.2,83.33333333333334,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630644,Mac McClung,0022501177,2026-04-10,CHI vs. ORL,ORL,L,10.016666666666667,7,2,4,2,4,1,1,0,1,1,1,0,0,2,2,-2,3.2,78.82882882882882,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1642530,Yuki Kawamura,0022501177,2026-04-10,CHI vs. ORL,ORL,L,8.516666666666667,0,0,2,0,2,0,0,0,0,0,2,0,0,2,1,-9,-2.4,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1631159,Leonard Miller,0022501166,2026-04-09,CHI @ WAS,WAS,W,38.68333333333333,26,11,14,2,2,2,2,4,7,11,3,1,1,2,4,11,25.7,87.36559139784946,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630200,Tre Jones,0022501166,2026-04-09,CHI @ WAS,WAS,W,30.05,31,9,14,1,3,12,12,0,6,6,3,1,0,0,2,19,28.900000000000002,80.39419087136929,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1629012,Collin Sexton,0022501166,2026-04-09,CHI @ WAS,WAS,W,34.333333333333336,27,12,21,1,2,2,2,1,2,3,2,3,0,2,4,12,19.2,61.7001828153565,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630172,Patrick Williams,0022501166,2026-04-09,CHI @ WAS,WAS,W,38.983333333333334,15,4,11,3,6,4,4,2,6,8,4,1,1,1,0,11,15.600000000000001,58.777429467084644,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1642265,Rob Dillingham,0022501166,2026-04-09,CHI @ WAS,WAS,W,27.316666666666666,5,2,10,1,4,0,0,1,4,5,4,1,1,6,2,-3,-1.5999999999999996,25.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1627824,Guerschon Yabusele,0022501166,2026-04-09,CHI @ WAS,WAS,W,16.166666666666668,5,2,4,1,3,0,0,0,5,5,3,1,1,1,1,8,6.899999999999999,62.5,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1642530,Yuki Kawamura,0022501166,2026-04-09,CHI @ WAS,WAS,W,21.766666666666666,6,1,6,0,4,4,5,0,4,4,4,0,0,0,1,0,5.4,36.585365853658544,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1642950,Lachlan Olbrich,0022501166,2026-04-09,CHI @ WAS,WAS,W,17.266666666666666,2,1,6,0,3,0,0,5,2,7,1,1,0,0,6,1,1.6000000000000005,16.666666666666664,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630644,Mac McClung,0022501166,2026-04-09,CHI @ WAS,WAS,W,15.433333333333334,2,1,7,0,3,0,0,0,2,2,2,3,0,3,1,-4,-0.8999999999999995,14.285714285714285,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630172,Patrick Williams,0022501148,2026-04-07,CHI @ WAS,WAS,W,31.9,20,6,8,4,6,4,4,0,7,7,6,3,1,3,0,25,23.799999999999997,102.45901639344261,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1642265,Rob Dillingham,0022501148,2026-04-07,CHI @ WAS,WAS,W,27.133333333333333,26,9,15,5,8,3,4,0,7,7,2,2,0,4,4,24,18.6,77.56563245823388,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1629012,Collin Sexton,0022501148,2026-04-07,CHI @ WAS,WAS,W,30.3,15,5,16,1,8,4,4,4,5,9,7,4,0,3,4,21,14.399999999999999,42.229729729729726,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630200,Tre Jones,0022501148,2026-04-07,CHI @ WAS,WAS,W,26.683333333333334,20,8,15,0,3,4,4,1,1,2,9,1,0,2,1,15,18.6,59.665871121718375,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1631159,Leonard Miller,0022501148,2026-04-07,CHI @ WAS,WAS,W,25.083333333333332,13,5,11,1,6,2,3,0,8,8,1,0,2,0,2,20,10.6,52.75974025974026,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1642950,Lachlan Olbrich,0022501148,2026-04-07,CHI @ WAS,WAS,W,21.133333333333333,7,3,6,0,1,1,4,3,4,7,2,1,3,0,2,17,9.799999999999999,45.103092783505154,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630171,Isaac Okoro,0022501148,2026-04-07,CHI @ WAS,WAS,W,16.3,11,4,7,1,3,2,2,0,4,4,2,1,0,0,1,15,10.9,69.79695431472082,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1627824,Guerschon Yabusele,0022501148,2026-04-07,CHI @ WAS,WAS,W,26.866666666666667,9,3,9,1,5,2,2,1,5,6,1,0,1,1,3,14,5.3,45.54655870445344,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630644,Mac McClung,0022501148,2026-04-07,CHI @ WAS,WAS,W,18.166666666666668,5,2,5,1,3,0,0,0,0,0,3,1,0,0,3,-2,4.199999999999999,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1642530,Yuki Kawamura,0022501148,2026-04-07,CHI @ WAS,WAS,W,16.433333333333334,3,1,2,1,2,0,0,0,2,2,2,1,0,0,2,6,4.2,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630200,Tre Jones,0022501134,2026-04-05,CHI vs. PHX,PHX,L,31.058333333333334,29,12,20,1,4,4,4,0,3,3,6,2,0,2,3,-1,23.699999999999996,66.6360294117647,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1629012,Collin Sexton,0022501134,2026-04-05,CHI vs. PHX,PHX,L,30.733333333333334,18,5,15,3,6,5,6,4,5,9,1,3,0,5,5,-10,10.099999999999998,51.02040816326531,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1631159,Leonard Miller,0022501134,2026-04-05,CHI vs. PHX,PHX,L,32.9,17,7,14,2,5,1,1,4,6,10,2,0,0,3,2,-10,12.2,58.86426592797784,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630171,Isaac Okoro,0022501134,2026-04-05,CHI vs. PHX,PHX,L,36.46,10,5,10,0,5,0,0,2,2,4,5,2,1,3,4,-3,8.6,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1627824,Guerschon Yabusele,0022501134,2026-04-05,CHI vs. PHX,PHX,L,31.616666666666667,8,3,9,2,6,0,0,2,7,9,1,0,0,2,0,-12,5.099999999999999,44.44444444444444,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1642265,Rob Dillingham,0022501134,2026-04-05,CHI vs. PHX,PHX,L,20.133333333333333,10,4,8,1,4,1,2,0,4,4,2,0,0,2,1,-4,5.799999999999999,56.3063063063063,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630172,Patrick Williams,0022501134,2026-04-05,CHI vs. PHX,PHX,L,24.133333333333333,5,2,8,0,5,1,1,0,1,1,3,1,1,1,3,-11,2.0999999999999996,29.620853080568722,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630644,Mac McClung,0022501134,2026-04-05,CHI vs. PHX,PHX,L,10.616666666666667,9,2,4,0,2,5,7,0,0,0,1,1,0,0,1,0,7.500000000000001,63.559322033898304,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1642950,Lachlan Olbrich,0022501134,2026-04-05,CHI vs. PHX,PHX,L,16.383333333333333,1,0,1,0,0,1,2,2,3,5,3,1,0,0,3,2,4.099999999999999,26.595744680851062,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1642530,Yuki Kawamura,0022501134,2026-04-05,CHI vs. PHX,PHX,L,5.965,3,1,2,1,2,0,0,0,1,1,2,0,0,0,1,-1,3.3,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1629012,Collin Sexton,0022501123,2026-04-03,CHI @ NYK,NYK,L,28.5,19,6,12,5,7,2,2,0,2,2,1,1,0,2,2,-19,12.499999999999998,73.75776397515527,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630200,Tre Jones,0022501123,2026-04-03,CHI @ NYK,NYK,L,25.85,13,4,5,0,0,5,8,2,1,3,8,0,0,1,3,-12,15.0,76.29107981220658,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1631159,Leonard Miller,0022501123,2026-04-03,CHI @ NYK,NYK,L,27.566666666666666,14,5,8,2,3,2,3,1,5,6,0,0,0,1,2,-26,10.399999999999999,75.10729613733905,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1630581,Josh Giddey,0022501123,2026-04-03,CHI @ NYK,NYK,L,25.666666666666668,6,3,12,0,4,0,2,1,4,5,5,0,2,4,1,-32,0.40000000000000036,23.29192546583851,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
2026,2025–26,1641824,Matas Buzelis,0022501123,2026-04-03,CHI @ NYK,NYK,L,23.216666666666665,11,4,9,1,5,2,4,0,6,6,0,0,0,3,4,-19,2.6999999999999993,51.11524163568774,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
