PLAYER_ID,PLAYER_NAME,TEAM_ID,GAME_ID,ACTION_TYPE,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,SHOT_ZONE_BASIC,season
201959,Taj Gibson,1610612741,21000011,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000011,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000011,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000011,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000011,Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000011,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000011,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000011,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000035,Slam Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000035,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000035,Alley Oop Dunk Shot,1,0,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000035,Slam Dunk Shot,1,1,Restricted Area,2010-11
201949,James Johnson,1610612741,21000035,Putback Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000044,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000044,Driving Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000044,Reverse Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000044,Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000066,Running Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000066,Putback Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000066,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000066,Slam Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000066,Dunk Shot,1,1,Restricted Area,2010-11
201949,James Johnson,1610612741,21000066,Putback Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000066,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000066,Driving Dunk Shot,1,0,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000066,Running Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000066,Running Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000066,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000066,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000066,Running Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000066,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000073,Slam Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000073,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000073,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000073,Slam Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000098,Running Slam Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000098,Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000098,Slam Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000119,Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000119,Slam Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000119,Slam Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000119,Slam Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000119,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000119,Dunk Shot,1,0,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000119,Reverse Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000119,Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000119,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000119,Slam Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000119,Slam Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000134,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000134,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000156,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000156,Slam Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000156,Putback Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000156,Slam Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000166,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000166,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000166,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000179,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000179,Driving Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000179,Slam Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000179,Driving Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000179,Slam Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000208,Slam Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000208,Reverse Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000208,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000208,Dunk Shot,1,0,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000218,Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000218,Running Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000218,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000229,Alley Oop Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000241,Putback Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000241,Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000241,Slam Dunk Shot,1,1,Restricted Area,2010-11
2594,Kyle Korver,1610612741,21000241,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000241,Dunk Shot,1,1,In The Paint (Non-RA),2010-11
201565,Derrick Rose,1610612741,21000241,Driving Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000241,Putback Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000241,Driving Dunk Shot,1,1,Restricted Area,2010-11
201949,James Johnson,1610612741,21000266,Putback Dunk Shot,1,1,Restricted Area,2010-11
201949,James Johnson,1610612741,21000266,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000280,Putback Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000290,Running Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000290,Driving Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000290,Slam Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000305,Slam Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000305,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000305,Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000317,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000317,Slam Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000317,Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000317,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000317,Dunk Shot,1,0,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000317,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000317,Putback Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000333,Dunk Shot,1,0,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000345,Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000345,Putback Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000345,Slam Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000356,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000356,Slam Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000356,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000370,Running Slam Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000370,Running Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000370,Driving Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000370,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000370,Driving Dunk Shot,1,0,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000370,Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000395,Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000395,Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000395,Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000417,Slam Dunk Shot,1,1,Restricted Area,2010-11
201228,C.J. Watson,1610612741,21000417,Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000417,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000417,Slam Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000417,Driving Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000423,Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000440,Putback Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000440,Putback Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000458,Driving Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000458,Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000458,Driving Dunk Shot,1,0,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000479,Driving Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000479,Dunk Shot,1,0,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000479,Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000479,Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000485,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000485,Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000485,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000507,Reverse Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000507,Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000507,Running Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000507,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000507,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000507,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000507,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000513,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000513,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000513,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000513,Dunk Shot,1,0,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000526,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000526,Slam Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000540,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000540,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000540,Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000553,Slam Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000553,Slam Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000553,Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000553,Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000553,Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000553,Alley Oop Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000561,Driving Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000561,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000561,Dunk Shot,1,0,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000561,Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000561,Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000561,Driving Dunk Shot,1,0,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000576,Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000576,Slam Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000576,Slam Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000591,Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000591,Slam Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000612,Reverse Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000612,Slam Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000627,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000627,Slam Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000645,Slam Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000645,Running Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000645,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000658,Slam Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000687,Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000687,Putback Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000687,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000687,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000687,Slam Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000687,Slam Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000693,Running Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000693,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000693,Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000729,Slam Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000729,Dunk Shot,1,0,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000729,Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000729,Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000753,Slam Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000753,Slam Dunk Shot,1,0,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000753,Slam Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000753,Driving Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000753,Driving Slam Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000753,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000763,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000763,Dunk Shot,1,0,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000763,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000763,Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000763,Driving Slam Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000780,Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000780,Dunk Shot,1,1,Restricted Area,2010-11
703,Kurt Thomas,1610612741,21000780,Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000800,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000800,Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000819,Running Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000819,Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000819,Slam Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000836,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000836,Putback Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000851,Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000851,Putback Dunk Shot,1,0,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000851,Dunk Shot,1,0,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000851,Slam Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000851,Putback Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000851,Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000859,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000859,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000859,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000859,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000877,Running Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000877,Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000877,Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000877,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000890,Alley Oop Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000890,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000890,Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000890,Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000890,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000890,Slam Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000890,Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000890,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000890,Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000902,Running Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000902,Running Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000902,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000902,Running Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000902,Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000902,Driving Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000902,Driving Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000915,Driving Dunk Shot,1,0,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000915,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000915,Dunk Shot,1,0,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000915,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000915,Putback Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000931,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000931,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000931,Driving Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21000931,Driving Dunk Shot,1,0,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000931,Running Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000943,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000943,Slam Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000943,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000953,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000953,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000953,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21000953,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000953,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000953,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000953,Dunk Shot,1,0,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000971,Slam Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000971,Putback Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21000971,Putback Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000979,Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21000979,Running Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21000979,Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21000979,Slam Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21000979,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21001001,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21001001,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21001001,Putback Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21001001,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21001001,Running Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21001001,Dunk Shot,1,0,Restricted Area,2010-11
201600,Omer Asik,1610612741,21001014,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21001014,Putback Slam Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21001014,Slam Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21001014,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21001014,Putback Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21001014,Dunk Shot,1,0,Restricted Area,2010-11
201600,Omer Asik,1610612741,21001017,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21001017,Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21001017,Putback Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21001047,Reverse Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21001047,Dunk Shot,1,1,Restricted Area,2010-11
200758,Ronnie Brewer,1610612741,21001047,Alley Oop Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21001047,Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21001047,Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21001047,Alley Oop Dunk Shot,1,1,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21001047,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21001047,Slam Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21001047,Running Slam Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21001047,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21001047,Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21001051,Driving Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21001051,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21001051,Putback Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21001051,Driving Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21001051,Dunk Shot,1,1,Restricted Area,2010-11
201565,Derrick Rose,1610612741,21001074,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21001074,Slam Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21001074,Putback Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21001074,Dunk Shot,1,1,Restricted Area,2010-11
2736,Luol Deng,1610612741,21001084,Dunk Shot,1,1,Restricted Area,2010-11
201959,Taj Gibson,1610612741,21001084,Dunk Shot,1,0,Restricted Area,2010-11
201149,Joakim Noah,1610612741,21001084,Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21001098,Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21001113,Slam Dunk Shot,1,1,Restricted Area,2010-11
2430,Carlos Boozer,1610612741,21001113,Dunk Shot,1,1,Restricted Area,2010-11
201600,Omer Asik,1610612741,21001113,Dunk Shot,1,1,Restricted Area,2010-11
