loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
-45,-4,False,2PT,In The Paint (Non-RA),4,0022100004,20211020,Center(C)
-13,91,True,2PT,In The Paint (Non-RA),9,0022100004,20211020,Center(C)
100,79,True,2PT,Mid-Range,12,0022100004,20211020,Right Side(R)
-67,12,False,2PT,In The Paint (Non-RA),6,0022100004,20211020,Center(C)
-23,10,False,2PT,Restricted Area,2,0022100004,20211020,Center(C)
-33,-3,False,2PT,Restricted Area,3,0022100004,20211020,Center(C)
21,5,False,2PT,Restricted Area,2,0022100004,20211020,Center(C)
23,7,True,2PT,Restricted Area,2,0022100004,20211020,Center(C)
40,60,True,2PT,In The Paint (Non-RA),7,0022100004,20211020,Center(C)
-65,85,False,2PT,In The Paint (Non-RA),10,0022100004,20211020,Left Side(L)
-2,19,True,2PT,Restricted Area,1,0022100004,20211020,Center(C)
-25,9,False,2PT,Restricted Area,2,0022100004,20211020,Center(C)
71,98,True,2PT,In The Paint (Non-RA),12,0022100004,20211020,Right Side(R)
-77,240,True,3PT,Above the Break 3,25,0022100004,20211020,Center(C)
87,131,False,2PT,Mid-Range,15,0022100004,20211020,Right Side(R)
61,82,True,2PT,In The Paint (Non-RA),10,0022100004,20211020,Right Side(R)
124,130,False,2PT,Mid-Range,17,0022100004,20211020,Right Side Center(RC)
-118,165,False,2PT,Mid-Range,20,0022100022,20211022,Left Side Center(LC)
1,73,True,2PT,In The Paint (Non-RA),7,0022100022,20211022,Center(C)
78,197,True,2PT,Mid-Range,21,0022100022,20211022,Right Side Center(RC)
225,21,False,3PT,Right Corner 3,22,0022100022,20211022,Right Side(R)
-1,65,False,2PT,In The Paint (Non-RA),6,0022100022,20211022,Center(C)
-97,59,True,2PT,Mid-Range,11,0022100022,20211022,Left Side(L)
0,8,True,2PT,Restricted Area,0,0022100022,20211022,Center(C)
-121,91,False,2PT,Mid-Range,15,0022100022,20211022,Left Side(L)
-20,4,True,2PT,Restricted Area,2,0022100022,20211022,Center(C)
39,130,False,2PT,In The Paint (Non-RA),13,0022100022,20211022,Center(C)
1,207,False,2PT,Mid-Range,20,0022100022,20211022,Center(C)
-7,1,True,2PT,Restricted Area,0,0022100022,20211022,Center(C)
0,4,True,2PT,Restricted Area,0,0022100022,20211022,Center(C)
127,46,False,2PT,Mid-Range,13,0022100022,20211022,Right Side(R)
227,31,False,3PT,Right Corner 3,22,0022100022,20211022,Right Side(R)
0,0,False,2PT,Restricted Area,0,0022100022,20211022,Center(C)
-4,131,False,2PT,In The Paint (Non-RA),13,0022100022,20211022,Center(C)
138,40,True,2PT,Mid-Range,14,0022100022,20211022,Right Side(R)
131,21,True,2PT,Mid-Range,13,0022100022,20211022,Right Side(R)
189,9,False,2PT,Mid-Range,18,0022100022,20211022,Right Side(R)
-12,10,False,2PT,Restricted Area,1,0022100030,20211023,Center(C)
134,3,False,2PT,Mid-Range,13,0022100030,20211023,Right Side(R)
65,127,False,2PT,In The Paint (Non-RA),14,0022100030,20211023,Center(C)
-2,5,True,2PT,Restricted Area,0,0022100030,20211023,Center(C)
64,137,True,2PT,In The Paint (Non-RA),15,0022100030,20211023,Center(C)
-124,36,True,2PT,Mid-Range,12,0022100030,20211023,Left Side(L)
4,-2,True,2PT,Restricted Area,0,0022100030,20211023,Center(C)
21,256,False,3PT,Above the Break 3,25,0022100030,20211023,Center(C)
-140,9,False,2PT,Mid-Range,14,0022100030,20211023,Left Side(L)
-4,11,False,2PT,Restricted Area,1,0022100030,20211023,Center(C)
126,100,True,2PT,Mid-Range,16,0022100030,20211023,Right Side Center(RC)
-89,146,False,2PT,Mid-Range,17,0022100030,20211023,Left Side Center(LC)
5,5,True,2PT,Restricted Area,0,0022100030,20211023,Center(C)
-5,65,False,2PT,In The Paint (Non-RA),6,0022100030,20211023,Center(C)
-91,214,False,2PT,Mid-Range,23,0022100030,20211023,Left Side Center(LC)
36,5,False,2PT,Restricted Area,3,0022100030,20211023,Center(C)
-153,12,True,2PT,Mid-Range,15,0022100030,20211023,Left Side(L)
49,186,False,2PT,Mid-Range,19,0022100030,20211023,Center(C)
-109,252,True,3PT,Above the Break 3,27,0022100046,20211025,Left Side Center(LC)
-27,94,False,2PT,In The Paint (Non-RA),9,0022100046,20211025,Center(C)
69,46,False,2PT,In The Paint (Non-RA),8,0022100046,20211025,Right Side(R)
-69,126,True,2PT,In The Paint (Non-RA),14,0022100046,20211025,Center(C)
-51,62,False,2PT,In The Paint (Non-RA),8,0022100046,20211025,Left Side(L)
238,0,False,3PT,Right Corner 3,23,0022100046,20211025,Right Side(R)
-40,265,True,3PT,Above the Break 3,26,0022100046,20211025,Center(C)
50,147,False,2PT,Mid-Range,15,0022100046,20211025,Center(C)
112,102,False,2PT,Mid-Range,15,0022100046,20211025,Right Side(R)
-9,6,False,2PT,Restricted Area,1,0022100046,20211025,Center(C)
5,4,True,2PT,Restricted Area,0,0022100046,20211025,Center(C)
-9,-1,False,2PT,Restricted Area,0,0022100046,20211025,Center(C)
-7,5,False,2PT,Restricted Area,0,0022100046,20211025,Center(C)
4,151,False,2PT,Mid-Range,15,0022100046,20211025,Center(C)
113,96,False,2PT,Mid-Range,14,0022100046,20211025,Right Side(R)
-31,262,False,3PT,Above the Break 3,26,0022100046,20211025,Center(C)
27,162,True,2PT,Mid-Range,16,0022100046,20211025,Center(C)
-121,19,True,2PT,Mid-Range,12,0022100046,20211025,Left Side(L)
2,140,True,2PT,Mid-Range,14,0022100046,20211025,Center(C)
6,120,True,2PT,In The Paint (Non-RA),12,0022100067,20211028,Center(C)
-23,6,True,2PT,Restricted Area,2,0022100067,20211028,Center(C)
55,242,False,3PT,Above the Break 3,24,0022100067,20211028,Center(C)
