loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
-192,159,True,3PT,Above the Break 3,24,0022200032,20221022,Left Side Center(LC)
-15,169,True,2PT,Mid-Range,16,0022200032,20221022,Center(C)
22,248,False,3PT,Above the Break 3,24,0022200032,20221022,Center(C)
-72,208,True,2PT,Mid-Range,22,0022200032,20221022,Left Side Center(LC)
-110,226,False,3PT,Above the Break 3,25,0022200032,20221022,Left Side Center(LC)
-51,19,False,2PT,In The Paint (Non-RA),5,0022200032,20221022,Center(C)
-10,-1,True,2PT,Restricted Area,1,0022200032,20221022,Center(C)
15,258,True,3PT,Above the Break 3,25,0022200032,20221022,Center(C)
-23,71,True,2PT,In The Paint (Non-RA),7,0022200032,20221022,Center(C)
-18,-6,True,2PT,Restricted Area,1,0022200032,20221022,Center(C)
1,2,True,2PT,Restricted Area,0,0022200032,20221022,Center(C)
0,25,False,2PT,Restricted Area,2,0022200032,20221022,Center(C)
232,-13,False,3PT,Right Corner 3,23,0022200032,20221022,Right Side(R)
71,251,False,3PT,Above the Break 3,26,0022200032,20221022,Center(C)
-91,0,False,2PT,Mid-Range,9,0022200032,20221022,Left Side(L)
5,23,True,2PT,Restricted Area,2,0022200032,20221022,Center(C)
-6,16,False,2PT,Restricted Area,1,0022200032,20221022,Center(C)
109,173,False,2PT,Mid-Range,20,0022200047,20221024,Right Side Center(RC)
-2,6,False,2PT,Restricted Area,0,0022200047,20221024,Center(C)
-4,8,False,2PT,Restricted Area,0,0022200047,20221024,Center(C)
-5,-2,True,2PT,Restricted Area,0,0022200047,20221024,Center(C)
2,10,True,2PT,Restricted Area,1,0022200047,20221024,Center(C)
5,1,False,2PT,Restricted Area,0,0022200047,20221024,Center(C)
26,22,False,2PT,Restricted Area,3,0022200047,20221024,Center(C)
-108,257,False,3PT,Above the Break 3,27,0022200047,20221024,Left Side Center(LC)
134,225,True,3PT,Above the Break 3,26,0022200047,20221024,Right Side Center(RC)
-109,232,True,3PT,Above the Break 3,25,0022200047,20221024,Left Side Center(LC)
94,18,False,2PT,Mid-Range,9,0022200047,20221024,Right Side(R)
27,1,False,2PT,Restricted Area,2,0022200047,20221024,Center(C)
148,202,False,3PT,Above the Break 3,25,0022200047,20221024,Right Side Center(RC)
-21,12,False,2PT,Restricted Area,2,0022200047,20221024,Center(C)
213,153,True,3PT,Above the Break 3,26,0022200047,20221024,Right Side Center(RC)
-225,-5,True,3PT,Left Corner 3,22,0022200061,20221026,Left Side(L)
