loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
-43,4,True,2PT,In The Paint (Non-RA),4,0022100004,20211020,Center(C)
-1,91,False,2PT,In The Paint (Non-RA),9,0022100004,20211020,Center(C)
-130,235,False,3PT,Above the Break 3,26,0022100004,20211020,Left Side Center(LC)
-132,102,True,2PT,Mid-Range,16,0022100004,20211020,Left Side Center(LC)
23,7,True,2PT,Restricted Area,2,0022100004,20211020,Center(C)
-148,5,True,2PT,Mid-Range,14,0022100004,20211020,Left Side(L)
-157,218,True,3PT,Above the Break 3,26,0022100004,20211020,Left Side Center(LC)
168,235,False,3PT,Above the Break 3,28,0022100004,20211020,Right Side Center(RC)
-54,166,True,2PT,Mid-Range,17,0022100004,20211020,Left Side Center(LC)
-20,3,True,2PT,Restricted Area,2,0022100004,20211020,Center(C)
-2,35,True,2PT,Restricted Area,3,0022100004,20211020,Center(C)
157,16,True,2PT,Mid-Range,15,0022100004,20211020,Right Side(R)
-1,255,False,3PT,Above the Break 3,25,0022100004,20211020,Center(C)
-18,6,True,2PT,Restricted Area,1,0022100004,20211020,Center(C)
-179,180,False,3PT,Above the Break 3,25,0022100004,20211020,Left Side Center(LC)
15,3,True,2PT,Restricted Area,1,0022100004,20211020,Center(C)
-22,6,False,2PT,Restricted Area,2,0022100004,20211020,Center(C)
-70,258,False,3PT,Above the Break 3,26,0022100022,20211022,Center(C)
-124,75,False,2PT,Mid-Range,14,0022100022,20211022,Left Side(L)
-143,22,False,2PT,Mid-Range,14,0022100022,20211022,Left Side(L)
12,262,False,3PT,Above the Break 3,26,0022100022,20211022,Center(C)
-229,-9,True,3PT,Left Corner 3,22,0022100022,20211022,Left Side(L)
2,4,True,2PT,Restricted Area,0,0022100022,20211022,Center(C)
-7,55,False,2PT,In The Paint (Non-RA),5,0022100022,20211022,Center(C)
-2,1,True,2PT,Restricted Area,0,0022100022,20211022,Center(C)
-94,251,True,3PT,Above the Break 3,26,0022100022,20211022,Left Side Center(LC)
97,231,True,3PT,Above the Break 3,25,0022100022,20211022,Right Side Center(RC)
-92,259,True,3PT,Above the Break 3,27,0022100022,20211022,Left Side Center(LC)
1,-3,True,2PT,Restricted Area,0,0022100022,20211022,Center(C)
-39,268,True,3PT,Above the Break 3,27,0022100022,20211022,Center(C)
23,247,True,3PT,Above the Break 3,24,0022100022,20211022,Center(C)
