loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
-15,305,False,3PT,Above the Break 3,30,0022400013,20241115,Center(C)
-170,160,False,2PT,Mid-Range,23,0022400013,20241115,Left Side Center(LC)
9,8,False,2PT,Restricted Area,1,0022400013,20241115,Center(C)
-81,83,False,2PT,Mid-Range,11,0022400013,20241115,Left Side(L)
5,10,True,2PT,Restricted Area,1,0022400013,20241115,Center(C)
203,20,True,2PT,Mid-Range,20,0022400013,20241115,Right Side(R)
134,183,False,2PT,Mid-Range,22,0022400013,20241115,Right Side Center(RC)
-94,-2,False,2PT,Mid-Range,9,0022400013,20241115,Left Side(L)
-232,-7,False,3PT,Left Corner 3,23,0022400013,20241115,Left Side(L)
-4,5,False,2PT,Restricted Area,0,0022400013,20241115,Center(C)
110,82,True,2PT,Mid-Range,13,0022400013,20241115,Right Side(R)
178,103,False,2PT,Mid-Range,20,0022400013,20241115,Right Side(R)
-34,5,False,2PT,Restricted Area,3,0022400013,20241115,Center(C)
4,17,False,2PT,Restricted Area,1,0022400013,20241115,Center(C)
-11,-11,True,2PT,Restricted Area,1,0022400013,20241115,Center(C)
165,300,False,3PT,Above the Break 3,34,0022400013,20241115,Right Side Center(RC)
10,4,True,2PT,Restricted Area,1,0022400030,20241122,Center(C)
-18,-7,True,2PT,Restricted Area,1,0022400030,20241122,Center(C)
-25,136,True,2PT,In The Paint (Non-RA),13,0022400030,20241122,Center(C)
-180,182,False,3PT,Above the Break 3,25,0022400030,20241122,Left Side Center(LC)
197,-7,False,2PT,Mid-Range,19,0022400030,20241122,Right Side(R)
27,47,True,2PT,In The Paint (Non-RA),5,0022400030,20241122,Center(C)
9,4,True,2PT,Restricted Area,0,0022400030,20241122,Center(C)
-85,147,False,2PT,Mid-Range,16,0022400030,20241122,Left Side Center(LC)
-17,3,True,2PT,Restricted Area,1,0022400030,20241122,Center(C)
-11,10,False,2PT,Restricted Area,1,0022400030,20241122,Center(C)
1,303,False,3PT,Above the Break 3,30,0022400030,20241122,Center(C)
-229,-10,True,3PT,Left Corner 3,22,0022400030,20241122,Left Side(L)
-176,210,False,3PT,Above the Break 3,27,0022400030,20241122,Left Side Center(LC)
5,2,True,2PT,Restricted Area,0,0022400030,20241122,Center(C)
-18,296,True,3PT,Above the Break 3,29,0022400030,20241122,Center(C)
-232,107,True,3PT,Above the Break 3,25,0022400030,20241122,Left Side Center(LC)
159,228,True,3PT,Above the Break 3,27,0022400030,20241122,Right Side Center(RC)
169,212,False,3PT,Above the Break 3,27,0022400030,20241122,Right Side Center(RC)
-195,197,False,3PT,Above the Break 3,27,0022400035,20241126,Left Side Center(LC)
-152,104,True,2PT,Mid-Range,18,0022400035,20241126,Left Side(L)
-156,32,False,2PT,Mid-Range,15,0022400035,20241126,Left Side(L)
47,12,False,2PT,In The Paint (Non-RA),4,0022400035,20241126,Center(C)
-234,5,True,3PT,Left Corner 3,23,0022400035,20241126,Left Side(L)
239,84,False,3PT,Right Corner 3,25,0022400035,20241126,Right Side(R)
-213,165,False,3PT,Above the Break 3,26,0022400035,20241126,Left Side Center(LC)
27,4,False,2PT,Restricted Area,2,0022400035,20241126,Center(C)
-70,316,True,3PT,Above the Break 3,32,0022400035,20241126,Center(C)
-199,166,True,3PT,Above the Break 3,25,0022400035,20241126,Left Side Center(LC)
-13,3,True,2PT,Restricted Area,1,0022400035,20241126,Center(C)
-137,234,True,3PT,Above the Break 3,27,0022400035,20241126,Left Side Center(LC)
-33,252,False,3PT,Above the Break 3,25,0022400035,20241126,Center(C)
20,5,False,2PT,Restricted Area,2,0022400035,20241126,Center(C)
148,229,False,3PT,Above the Break 3,27,0022400047,20241129,Right Side Center(RC)
4,-2,True,2PT,Restricted Area,0,0022400047,20241129,Center(C)
13,227,False,2PT,Mid-Range,22,0022400047,20241129,Center(C)
-169,199,False,3PT,Above the Break 3,26,0022400047,20241129,Left Side Center(LC)
1,5,True,2PT,Restricted Area,0,0022400047,20241129,Center(C)
186,182,True,3PT,Above the Break 3,26,0022400047,20241129,Right Side Center(RC)
-125,143,True,2PT,Mid-Range,18,0022400047,20241129,Left Side Center(LC)
-200,159,False,3PT,Above the Break 3,25,0022400047,20241129,Left Side Center(LC)
138,56,False,2PT,Mid-Range,14,0022400047,20241129,Right Side(R)
-7,6,True,2PT,Restricted Area,0,0022400047,20241129,Center(C)
-15,304,False,3PT,Above the Break 3,30,0022400047,20241129,Center(C)
-5,207,False,2PT,Mid-Range,20,0022400047,20241129,Center(C)
-114,237,False,3PT,Above the Break 3,26,0022400047,20241129,Left Side Center(LC)
-15,8,True,2PT,Restricted Area,1,0022400047,20241129,Center(C)
-113,227,True,3PT,Above the Break 3,25,0022400047,20241129,Left Side Center(LC)
11,5,True,2PT,Restricted Area,1,0022400047,20241129,Center(C)
-27,85,False,2PT,In The Paint (Non-RA),8,0022400047,20241129,Center(C)
-82,274,False,3PT,Above the Break 3,28,0022400047,20241129,Center(C)
0,1,True,2PT,Restricted Area,0,0022400047,20241129,Center(C)
2,262,True,3PT,Above the Break 3,26,0022400047,20241129,Center(C)
235,43,False,3PT,Right Corner 3,23,0022400047,20241129,Right Side(R)
219,125,True,3PT,Above the Break 3,25,0022400047,20241129,Right Side Center(RC)
-229,120,True,3PT,Above the Break 3,25,0022400069,20241023,Left Side Center(LC)
-37,11,False,2PT,Restricted Area,3,0022400069,20241023,Center(C)
-5,16,False,2PT,Restricted Area,1,0022400069,20241023,Center(C)
184,186,True,3PT,Above the Break 3,26,0022400069,20241023,Right Side Center(RC)
-126,260,True,3PT,Above the Break 3,28,0022400069,20241023,Left Side Center(LC)
16,7,True,2PT,Restricted Area,1,0022400069,20241023,Center(C)
-137,178,True,2PT,Mid-Range,22,0022400069,20241023,Left Side Center(LC)
-208,181,True,3PT,Above the Break 3,27,0022400069,20241023,Left Side Center(LC)
-137,246,True,3PT,Above the Break 3,28,0022400069,20241023,Left Side Center(LC)
-39,281,False,3PT,Above the Break 3,28,0022400069,20241023,Center(C)
-158,155,False,2PT,Mid-Range,22,0022400069,20241023,Left Side Center(LC)
-2,-2,True,2PT,Restricted Area,0,0022400069,20241023,Center(C)
-4,5,True,2PT,Restricted Area,0,0022400069,20241023,Center(C)
233,103,False,3PT,Above the Break 3,25,0022400069,20241023,Right Side Center(RC)
232,21,False,3PT,Right Corner 3,23,0022400069,20241023,Right Side(R)
-6,37,False,2PT,Restricted Area,3,0022400069,20241023,Center(C)
4,6,True,2PT,Restricted Area,0,0022400069,20241023,Center(C)
126,101,True,2PT,Mid-Range,16,0022400083,20241025,Right Side Center(RC)
1,13,True,2PT,Restricted Area,1,0022400083,20241025,Center(C)
-150,195,True,3PT,Above the Break 3,24,0022400083,20241025,Left Side Center(LC)
-41,261,False,3PT,Above the Break 3,26,0022400083,20241025,Center(C)
-20,50,True,2PT,In The Paint (Non-RA),5,0022400083,20241025,Center(C)
175,41,True,2PT,Mid-Range,17,0022400083,20241025,Right Side(R)
6,14,True,2PT,Restricted Area,1,0022400083,20241025,Center(C)
86,256,False,3PT,Above the Break 3,27,0022400083,20241025,Right Side Center(RC)
65,130,True,2PT,In The Paint (Non-RA),14,0022400083,20241025,Center(C)
2,-3,True,2PT,Restricted Area,0,0022400083,20241025,Center(C)
58,275,True,3PT,Above the Break 3,28,0022400083,20241025,Center(C)
-16,306,False,3PT,Above the Break 3,30,0022400083,20241025,Center(C)
-80,291,False,3PT,Above the Break 3,30,0022400083,20241025,Center(C)
-6,27,False,2PT,Restricted Area,2,0022400083,20241025,Center(C)
-6,48,False,2PT,In The Paint (Non-RA),4,0022400083,20241025,Center(C)
-15,48,False,2PT,In The Paint (Non-RA),5,0022400091,20241026,Center(C)
-12,247,False,3PT,Above the Break 3,24,0022400091,20241026,Center(C)
126,221,False,3PT,Above the Break 3,25,0022400091,20241026,Right Side Center(RC)
150,205,False,3PT,Above the Break 3,25,0022400091,20241026,Right Side Center(RC)
-232,-16,True,3PT,Left Corner 3,23,0022400091,20241026,Left Side(L)
-10,15,True,2PT,Restricted Area,1,0022400091,20241026,Center(C)
12,210,True,2PT,Mid-Range,21,0022400091,20241026,Center(C)
228,-14,True,3PT,Right Corner 3,22,0022400091,20241026,Right Side(R)
-131,239,True,3PT,Above the Break 3,27,0022400091,20241026,Left Side Center(LC)
-38,275,False,3PT,Above the Break 3,27,0022400091,20241026,Center(C)
5,20,False,2PT,Restricted Area,2,0022400091,20241026,Center(C)
234,-29,True,3PT,Right Corner 3,23,0022400091,20241026,Right Side(R)
151,209,False,3PT,Above the Break 3,25,0022400091,20241026,Right Side Center(RC)
-115,225,False,3PT,Above the Break 3,25,0022400108,20241028,Left Side Center(LC)
5,3,True,2PT,Restricted Area,0,0022400108,20241028,Center(C)
7,14,False,2PT,Restricted Area,1,0022400108,20241028,Center(C)
40,250,False,3PT,Above the Break 3,25,0022400108,20241028,Center(C)
140,5,True,2PT,Mid-Range,14,0022400108,20241028,Right Side(R)
-93,227,True,3PT,Above the Break 3,24,0022400108,20241028,Left Side Center(LC)
-72,153,True,2PT,Mid-Range,16,0022400108,20241028,Left Side Center(LC)
134,222,True,3PT,Above the Break 3,25,0022400108,20241028,Right Side Center(RC)
194,180,False,3PT,Above the Break 3,26,0022400108,20241028,Right Side Center(RC)
-6,16,True,2PT,Restricted Area,1,0022400108,20241028,Center(C)
148,211,False,3PT,Above the Break 3,25,0022400108,20241028,Right Side Center(RC)
-28,12,True,2PT,Restricted Area,3,0022400108,20241028,Center(C)
-49,253,False,3PT,Above the Break 3,25,0022400108,20241028,Center(C)
1,21,True,2PT,Restricted Area,2,0022400108,20241028,Center(C)
-134,83,False,2PT,Mid-Range,15,0022400108,20241028,Left Side(L)
0,18,True,2PT,Restricted Area,1,0022400108,20241028,Center(C)
222,36,True,3PT,Right Corner 3,22,0022400108,20241028,Right Side(R)
121,218,True,3PT,Above the Break 3,24,0022400108,20241028,Right Side Center(RC)
223,29,False,3PT,Right Corner 3,22,0022400108,20241028,Right Side(R)
-119,236,True,3PT,Above the Break 3,26,0022400108,20241028,Left Side Center(LC)
-99,207,False,2PT,Mid-Range,22,0022400108,20241028,Left Side Center(LC)
-120,248,False,3PT,Above the Break 3,27,0022400108,20241028,Left Side Center(LC)
150,201,False,3PT,Above the Break 3,25,0022400123,20241030,Right Side Center(RC)
-21,15,False,2PT,Restricted Area,2,0022400123,20241030,Center(C)
7,14,False,2PT,Restricted Area,1,0022400123,20241030,Center(C)
-179,178,False,3PT,Above the Break 3,25,0022400123,20241030,Left Side Center(LC)
9,11,True,2PT,Restricted Area,1,0022400123,20241030,Center(C)
-146,206,False,3PT,Above the Break 3,25,0022400123,20241030,Left Side Center(LC)
113,241,True,3PT,Above the Break 3,26,0022400123,20241030,Right Side Center(RC)
125,130,False,2PT,Mid-Range,18,0022400123,20241030,Right Side Center(RC)
-81,34,False,2PT,Mid-Range,8,0022400123,20241030,Left Side(L)
-59,264,True,3PT,Above the Break 3,27,0022400136,20241101,Center(C)
-16,-1,False,2PT,Restricted Area,1,0022400136,20241101,Center(C)
227,-11,False,3PT,Right Corner 3,22,0022400136,20241101,Right Side(R)
-11,8,True,2PT,Restricted Area,1,0022400136,20241101,Center(C)
210,137,True,3PT,Above the Break 3,25,0022400136,20241101,Right Side Center(RC)
-119,243,False,3PT,Above the Break 3,27,0022400136,20241101,Left Side Center(LC)
-113,141,False,2PT,Mid-Range,18,0022400136,20241101,Left Side Center(LC)
229,-6,True,3PT,Right Corner 3,22,0022400136,20241101,Right Side(R)
152,202,True,3PT,Above the Break 3,25,0022400136,20241101,Right Side Center(RC)
-150,211,True,3PT,Above the Break 3,25,0022400136,20241101,Left Side Center(LC)
-102,227,False,3PT,Above the Break 3,24,0022400136,20241101,Left Side Center(LC)
-17,3,False,2PT,Restricted Area,1,0022400136,20241101,Center(C)
-15,14,False,2PT,Restricted Area,2,0022400136,20241101,Center(C)
64,243,False,3PT,Above the Break 3,25,0022400136,20241101,Center(C)
-22,14,True,2PT,Restricted Area,2,0022400136,20241101,Center(C)
11,24,False,2PT,Restricted Area,2,0022400136,20241101,Center(C)
-99,80,False,2PT,Mid-Range,12,0022400136,20241101,Left Side(L)
-4,11,True,2PT,Restricted Area,1,0022400198,20241109,Center(C)
124,18,True,2PT,Mid-Range,12,0022400198,20241109,Right Side(R)
224,-11,True,3PT,Right Corner 3,22,0022400198,20241109,Right Side(R)
-64,246,False,3PT,Above the Break 3,25,0022400198,20241109,Center(C)
