loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
-55,198,False,2PT,Mid-Range,20,0021500002,20151027,Center(C)
0,1,True,2PT,Restricted Area,0,0021500002,20151027,Center(C)
24,2,False,2PT,Restricted Area,2,0021500002,20151027,Center(C)
-191,-31,True,2PT,Mid-Range,19,0021500002,20151027,Left Side(L)
125,203,False,3PT,Above the Break 3,23,0021500002,20151027,Right Side Center(RC)
-9,11,True,2PT,Restricted Area,1,0021500002,20151027,Center(C)
166,82,False,2PT,Mid-Range,18,0021500002,20151027,Right Side(R)
46,249,False,3PT,Above the Break 3,25,0021500002,20151027,Center(C)
114,85,False,2PT,Mid-Range,14,0021500002,20151027,Right Side(R)
140,18,False,2PT,Mid-Range,14,0021500002,20151027,Right Side(R)
-201,2,False,2PT,Mid-Range,20,0021500002,20151027,Left Side(L)
-181,100,True,2PT,Mid-Range,20,0021500002,20151027,Left Side(L)
0,1,True,2PT,Restricted Area,0,0021500002,20151027,Center(C)
-187,-21,True,2PT,Mid-Range,18,0021500002,20151027,Left Side(L)
11,0,True,2PT,Restricted Area,1,0021500006,20151028,Center(C)
-169,223,True,3PT,Above the Break 3,27,0021500006,20151028,Left Side Center(LC)
-151,2,True,2PT,Mid-Range,15,0021500006,20151028,Left Side(L)
-24,2,True,2PT,Restricted Area,2,0021500006,20151028,Center(C)
139,97,False,2PT,Mid-Range,16,0021500006,20151028,Right Side(R)
0,1,True,2PT,Restricted Area,0,0021500006,20151028,Center(C)
71,90,False,2PT,In The Paint (Non-RA),11,0021500006,20151028,Right Side(R)
-212,144,True,3PT,Above the Break 3,25,0021500006,20151028,Left Side Center(LC)
1,33,True,2PT,Restricted Area,3,0021500006,20151028,Center(C)
169,203,True,3PT,Above the Break 3,26,0021500006,20151028,Right Side Center(RC)
0,1,True,2PT,Restricted Area,0,0021500006,20151028,Center(C)
122,95,False,2PT,Mid-Range,15,0021500025,20151030,Right Side(R)
-1,-1,False,2PT,Restricted Area,0,0021500025,20151030,Center(C)
46,16,False,2PT,In The Paint (Non-RA),4,0021500025,20151030,Center(C)
-9,-10,False,2PT,Restricted Area,1,0021500025,20151030,Center(C)
0,1,True,2PT,Restricted Area,0,0021500025,20151030,Center(C)
156,36,True,2PT,Mid-Range,16,0021500025,20151030,Right Side(R)
40,18,False,2PT,In The Paint (Non-RA),4,0021500025,20151030,Center(C)
199,188,False,3PT,Above the Break 3,27,0021500025,20151030,Right Side Center(RC)
-4,-5,False,2PT,Restricted Area,0,0021500025,20151030,Center(C)
1,1,False,2PT,Restricted Area,0,0021500025,20151030,Center(C)
-160,65,False,2PT,Mid-Range,17,0021500025,20151030,Left Side(L)
64,121,True,2PT,In The Paint (Non-RA),13,0021500025,20151030,Center(C)
0,1,True,2PT,Restricted Area,0,0021500025,20151030,Center(C)
128,0,False,2PT,Mid-Range,12,0021500025,20151030,Right Side(R)
-7,-6,False,2PT,Restricted Area,0,0021500025,20151030,Center(C)
-161,100,False,2PT,Mid-Range,18,0021500025,20151030,Left Side(L)
14,2,False,2PT,Restricted Area,1,0021500025,20151030,Center(C)
104,242,True,3PT,Above the Break 3,26,0021500025,20151030,Right Side Center(RC)
-205,160,False,3PT,Above the Break 3,26,0021500025,20151030,Left Side Center(LC)
-194,-15,False,2PT,Mid-Range,19,0021500043,20151101,Left Side(L)
120,165,True,2PT,Mid-Range,20,0021500043,20151101,Right Side Center(RC)
0,1,True,2PT,Restricted Area,0,0021500043,20151101,Center(C)
