PLAYER_ID,PLAYER_NAME,GP,MIN,STL,BLK
243,Aaron McKie,75,2116.925,85,23
1425,Aaron Williams,72,1335.8466666666666,34,46
1502,Adonal Foyle,44,574.5683333333334,6,46
1559,Adrian Griffin,19,122.095,7,2
1733,Al Harrington,79,2440.8633333333332,80,22
673,Alan Henderson,6,68.07833333333333,1,2
2682,Alex Garcia,2,12.678333333333333,2,0
275,Allan Houston,50,1794.1733333333334,38,2
947,Allen Iverson,48,2046.8416666666667,115,5
297,Alonzo Mourning,12,215.87666666666667,2,6
2228,Alton Ford,9,40.41166666666667,0,1
1541,Alvin Williams,56,1736.96,55,10
1043,Amal McCaskill,59,634.025,12,20
2405,Amar'e Stoudemire,55,2025.02,64,89
1889,Andre Miller,82,2847.3233333333333,142,25
1905,Andrei Kirilenko,78,2905.9166666666665,148,215
692,Andrew DeClercq,71,1209.1766666666667,47,32
358,Anfernee Hardaway,76,2095.278333333333,70,20
1738,Ansu Sesay,57,575.33,19,20
1712,Antawn Jamison,82,2378.895,83,30
1853,Anthony Carter,5,87.21666666666667,4,0
924,Anthony Goldwire,11,83.49,5,0
1533,Anthony Johnson,73,1603.4183333333333,64,8
324,Anthony Peeler,75,1383.4033333333334,56,10
952,Antoine Walker,82,2837.135,65,65
1498,Antonio Daniels,71,1515.8183333333334,45,6
213,Antonio Davis,80,2578.5616666666665,37,65
686,Antonio McDyess,42,930.2016666666667,37,24
1506,Austin Croshere,77,1043.445,24,14
422,Avery Johnson,46,636.9633333333334,26,3
1884,Baron Davis,67,2686.9766666666665,158,27
1052,Ben Handlogten,17,171.47833333333332,3,4
1112,Ben Wallace,81,3059.3366666666666,143,246
902,Bimbo Coles,22,168.16166666666666,3,0
448,Bo Outlaw,82,1613.8516666666667,73,70
682,Bob Sura,80,1657.3133333333333,62,14
1517,Bobby Jackson,50,1189.105,49,8
2250,Bobby Simmons,56,1373.5166666666667,51,17
1719,Bonzi Wells,72,1871.8633333333332,91,19
2564,Boris Diaw,76,1915.235,59,37
2411,Bostjan Nachbar,45,507.50166666666667,14,14
1802,Brad Miller,72,2626.555,68,86
2220,Brandon Armstrong,56,426.49333333333334,12,2
2599,Brandon Hunter,36,404.8016666666667,13,1
2217,Brendan Haywood,77,1493.1783333333333,32,100
699,Brent Barry,59,1802.4833333333333,85,16
1510,Brevin Knight,56,1033.295,84,1
2073,Brian Cardinal,76,1631.355,66,20
2567,Brian Cook,35,437.77166666666665,16,16
258,Brian Grant,76,2302.23,51,35
2243,Brian Scalabrine,69,917.0016666666667,21,14
1730,Brian Skinner,56,1579.975,30,61
2639,Britton Johnsen,20,291.81166666666667,7,1
1477,Bruce Bowen,82,2627.1866666666665,84,33
1743,Bruno Sundov,5,30.72,0,0
1724,Bryce Drew,15,76.06333333333333,4,0
935,Bryon Russell,72,934.9216666666666,32,12
384,Calbert Cheaney,79,2061.8416666666667,60,12
1916,Calvin Booth,71,1197.7283333333332,17,101
2306,Carlos Arroyo,71,2002.5216666666668,63,5
2430,Carlos Boozer,75,2597.6033333333335,74,55
2546,Carmelo Anthony,82,2991.2316666666666,97,41
2406,Caron Butler,68,2025.6733333333334,75,13
2418,Casey Jacobsen,78,1831.1916666666666,48,9
2456,Cezary Trybanski,7,12.811666666666667,1,1
891,Charles Oakley,7,23.706666666666667,0,0
369,Charlie Ward,71,1252.805,64,11
1497,Chauncey Billups,78,2772.2966666666666,84,8
685,Cherokee Parks,12,58.37,0,3
2365,Chris Andersen,71,1028.5183333333334,34,114
2547,Chris Bosh,75,2516.485,59,106
1544,Chris Crawford,56,1209.41,37,20
2423,Chris Jefferies,21,197.58,4,7
2549,Chris Kaman,82,1850.2966666666666,23,73
2036,Chris Mihm,76,1327.845,37,63
185,Chris Webber,23,832.9016666666666,31,20
43,Chris Whitney,16,183.465,6,2
2404,Chris Wilcox,65,1339.685,29,20
363,Christian Laettner,48,983.1783333333333,37,28
1088,Chucky Atkins,64,1539.02,45,2
221,Clar. Weatherspoon,52,872.5016666666667,30,15
361,Clifford Robinson,82,2841.806666666667,68,73
1894,Corey Maggette,73,2629.8816666666667,65,16
916,Corie Blount,62,1042.8116666666667,49,24
722,Corliss Williamson,79,1574.2066666666667,30,20
2414,Curtis Borchardt,16,257.4716666666667,4,14
1749,Cuttino Mobley,80,3235.806666666667,107,33
2563,Dahntay Jones,20,154.38666666666666,5,6
2402,Dajuan Wagner,44,709.89,26,7
905,Dale Davis,76,1684.0566666666666,43,62
1800,Damon Jones,82,2009.1516666666666,30,4
757,Damon Stoudamire,82,3122.8483333333334,99,9
2245,Damone Brown,3,16.165,2,0
2424,Dan Dickau,43,291.10333333333335,17,0
2429,Dan Gadzuric,75,1251.71,51,105
2061,Dan Langhi,6,35.025,0,0
344,Dana Barros,1,10.918333333333333,0,0
2091,Daniel Santiago,54,708.7516666666667,19,21
1504,Danny Fortson,56,620.41,12,11
2032,Darius Miles,79,2080.1983333333333,67,61
2443,Darius Songaila,73,973.665,42,12
2545,Darko Milicic,34,159.595,7,15
353,Darrell Armstrong,79,2244.615,133,16
239,Darrick Martin,16,173.76333333333332,2,1
1032,Darvin Ham,54,471.07666666666665,13,8
133,David Wesley,61,2006.2866666666666,71,14
2561,David West,71,929.0383333333333,27,28
2205,DeSagana Diop,56,721.9733333333334,26,51
2052,DeShawn Stevenson,80,2444.41,52,17
2035,DerMarr Johnson,21,283.30833333333334,8,7
1507,Derek Anderson,51,1812.8316666666667,66,3
965,Derek Fisher,82,1759.4316666666666,103,4
934,Derrick Coleman,34,845.7116666666667,23,26
1760,Derrick Dial,9,82.74333333333334,6,0
2724,Desmond Ferguson,7,30.71,0,0
2046,Desmond Mason,82,2534.4333333333334,60,24
2667,Desmond Penigar,10,86.35666666666667,2,2
1904,Devean George,82,1952.775,81,38
2484,Devin Brown,58,619.3083333333333,15,4
