PLAYER_ID,PLAYER_NAME,GP,MIN,STL,BLK
203932,Aaron Gordon,62,2017.1433333333334,51,39
1628988,Aaron Holiday,66,1617.3316666666667,55,16
1627846,Abdel Nader,55,866.9516666666667,23,20
1629690,Adam Mokoka,11,111.66666666666667,4,0
1629678,Admiral Schofield,33,368.38166666666666,8,4
201143,Al Horford,67,2025.5433333333333,52,61
202329,Al-Farouq Aminu,18,380.0783333333333,18,8
202692,Alec Burks,66,1754.2516666666668,62,17
1629346,Alen Smailagic,14,138.89333333333335,3,4
1627936,Alex Caruso,64,1175.275,70,18
203458,Alex Len,55,970.5233333333333,23,48
1628035,Alfonzo McKinnie,40,593.4583333333334,23,8
1628993,Alize Johnson,17,117.72666666666667,3,2
203459,Allen Crabbe,37,653.01,15,4
1629019,Allonzo Trier,24,290.73833333333334,3,4
1628518,Amile Jefferson,18,74.33,1,3
1629599,Amir Coffey,18,158.99,5,2
203083,Andre Drummond,57,1878.2016666666666,109,93
2738,Andre Iguodala,21,418.1666666666667,14,21
203460,Andre Roberson,7,86.965,1,3
203952,Andrew Wiggins,54,1858.8816666666667,45,53
1629014,Anfernee Simons,70,1448.8066666666666,26,10
1627790,Ante Zizic,22,220.62166666666667,7,5
203076,Anthony Davis,62,2131.193333333333,91,143
201229,Anthony Tolliver,55,871.9233333333333,19,11
1628499,Antonius Cleveland,11,45.73833333333334,1,3
1628394,Anžejs Pasečņiks,27,436.89666666666665,9,12
203382,Aron Baynes,42,934.4366666666666,10,23
203085,Austin Rivers,68,1593.94,49,10
202340,Avery Bradley,49,1186.465,43,5
1629168,BJ Johnson,10,82.56666666666666,3,0
1628389,Bam Adebayo,72,2416.9616666666666,82,93
203463,Ben McLemore,71,1619.485,45,16
1627732,Ben Simmons,57,2016.8633333333332,119,33
202687,Bismack Biyombo,53,1029.0416666666667,10,49
201933,Blake Griffin,18,512.28,7,7
1626246,Boban Marjanovic,44,421.89166666666665,8,10
1626171,Bobby Portis Jr.,66,1393.5066666666667,32,18
203992,Bogdan Bogdanović,61,1765.8266666666666,64,15
202711,Bojan Bogdanovic,63,2082.81,34,7
1629626,Bol Bol,7,86.93833333333333,2,6
202954,Brad Wanamaker,71,1369.1166666666666,61,14
203078,Bradley Beal,57,2053.096666666667,71,23
1629634,Brandon Clarke,58,1300.02,32,48
1629164,Brandon Goodwin,34,430.46666666666664,12,4
1627742,Brandon Ingram,62,2103.44,61,38
202688,Brandon Knight,25,462.49833333333333,10,3
1628968,Brian Bowen II,6,31.066666666666666,0,1
201572,Brook Lopez,68,1816.9366666666667,46,163
1628971,Bruce Brown,58,1634.0416666666667,63,29
203998,Bruno Caboclo,30,244.22,15,17
1628981,Bruno Fernando,56,712.5283333333333,18,17
1627854,Bryn Forbes,63,1579.215,33,0
1627741,Buddy Hield,72,2216.0616666666665,66,17
203468,CJ McCollum,70,2556.5916666666667,54,42
101139,CJ Miles,10,161.035,10,4
1628997,Caleb Martin,18,316.75333333333333,12,7
1628403,Caleb Swanigan,27,288.0566666666667,3,7
1629629,Cam Reddish,58,1550.745,62,28
1629661,Cameron Johnson,57,1255.405,36,20
1626166,Cameron Payne,8,183.15833333333333,8,2
1627747,Caris LeVert,45,1329.84,53,10
2546,Carmelo Anthony,58,1902.0466666666666,49,27
1629035,Carsen Edwards,37,350.53833333333336,12,4
1626224,Cedi Osman,65,1910.3683333333333,54,16
1628990,Chandler Hutchison,28,526.7916666666666,27,7
202718,Chandler Parsons,5,54.22,4,1
1629718,Charlie Brown Jr.,10,40.45666666666666,2,2
1626184,Chasson Randle,3,40.406666666666666,2,0
1627767,Cheick Diallo,47,478.54,11,12
1629002,Chimezie Metu,18,105.28,3,6
1628449,Chris Boucher,62,818.605,22,61
1629185,Chris Chiozza,28,400.96166666666664,21,4
1629598,Chris Clemons,33,290.52166666666665,9,6
101108,Chris Paul,70,2207.8533333333335,111,11
1629735,Chris Silva,44,346.27166666666665,9,21
1626174,Christian Wood,62,1324.6433333333334,34,54
203991,Clint Capela,39,1279.3033333333333,33,72
1629632,Coby White,65,1674.0,49,6
1628998,Cody Martin,48,902.695,39,9
203469,Cody Zeller,58,1340.6083333333333,40,25
1629012,Collin Sexton,65,2142.615,65,7
201147,Corey Brewer,5,32.54833333333333,4,0
202709,Cory Joseph,72,1759.3966666666668,53,21
201584,Courtney Lee,24,345.48833333333334,18,6
1626245,Cristiano Felicio,22,385.71666666666664,10,2
1626156,D'Angelo Russell,45,1452.1283333333333,48,13
201571,D.J. Augustin,57,1420.415,34,1
1628391,D.J. Wilson,37,362.94,3,5
1629610,DaQuan Jeffries,13,141.11333333333334,4,1
1627745,Damian Jones,55,886.9416666666667,26,40
203081,Damian Lillard,66,2473.655,70,22
1627814,Damion Lee,49,1422.5933333333332,50,6
1628422,Damyean Dotson,48,836.0616666666666,23,4
1629655,Daniel Gafford,43,609.0533333333333,13,56
1628464,Daniel Theis,65,1566.135,37,84
201568,Danilo Gallinari,62,1833.9283333333333,42,5
201980,Danny Green,68,1686.72,85,32
203957,Dante Exum,35,485.62,13,8
1627863,Danuel House Jr.,63,1912.6516666666666,67,34
203967,Dario Saric,66,1631.7816666666668,37,16
1629647,Darius Bazley,61,1129.46,23,41
1629636,Darius Garland,59,1823.9683333333332,42,4
1629133,Daryl Macon,4,14.1,0,0
1628021,David Nwaba,20,268.46,11,12
202722,Davis Bertans,54,1583.0116666666668,37,33
1628368,De'Aaron Fox,51,1634.3966666666668,74,25
1629631,De'Andre Hunter,63,2017.935,44,18
1629001,De'Anthony Melton,60,1167.3466666666666,77,20
201599,DeAndre Jordan,56,1234.1666666666667,18,52
1627761,DeAndre' Bembry,43,915.36,55,19
201942,DeMar DeRozan,68,2316.2833333333333,70,20
201960,DeMarre Carroll,24,289.8666666666667,8,5
1629731,Dean Wade,12,71.41666666666667,2,4
1629028,Deandre Ayton,38,1236.335,26,58
1627749,Dejounte Murray,66,1686.7633333333333,111,17
1626153,Delon Wright,73,1569.7166666666667,85,22
203471,Dennis Schröder,65,1998.8966666666668,45,14
1628372,Dennis Smith Jr.,34,537.4,28,8
1627756,Denzel Valentine,36,487.895,26,6
1629126,Deonte Burton,39,356.52666666666664,7,10
202324,Derrick Favors,51,1242.455,30,46
1627884,Derrick Jones Jr.,59,1375.0833333333333,58,38
201565,Derrick Rose,50,1297.66,40,16
1628476,Derrick Walton Jr.,26,248.30333333333334,7,0
1628401,Derrick White,68,1676.735,44,59
1626164,Devin Booker,70,2511.66,49,18
1628985,Devon Hall,11,80.73833333333333,4,1
1629719,Devontae Cacok,1,8.866666666666667,0,0
1628984,Devonte' Graham,63,2211.2316666666666,62,15
1629608,Dewan Hernandez,6,28.235,1,0
203473,Dewayne Dedmon,44,773.655,25,41
1628415,Dillon Brooks,73,2111.9883333333332,63,27
203079,Dion Waiters,10,207.45,4,6
1627734,Domantas Sabonis,62,2158.65,47,30
1628378,Donovan Mitchell,69,2363.9666666666667,70,14
1629743,Donta Hall,9,133.14833333333334,3,6
1628978,Donte DiVincenzo,66,1520.4066666666668,85,20
1627827,Dorian Finney-Smith,71,2119.5383333333334,45,39
203926,Doug McDermott,69,1372.3916666666667,12,5
1627733,Dragan Bender,16,285.55,4,9
203110,Draymond Green,43,1221.6566666666668,59,33
1629234,Drew Eubanks,22,272.22,5,17
1629130,Duncan Robinson,73,2165.63,35,19
1628605,Dusty Hannahs,2,13.433333333333334,0,0
1628407,Dwayne Bacon,39,687.3033333333333,23,2
2730,Dwight Howard,69,1305.7133333333334,31,79
203939,Dwight Powell,40,1060.5383333333334,34,22
1629058,Dzanan Musa,40,487.215,15,1
202734,E'Twaun Moore,56,1019.8866666666667,32,11
202334,Ed Davis,28,303.4716666666667,11,9
1628410,Edmond Sumner,31,446.785,15,9
203901,Elfrid Payton,45,1245.8833333333334,70,17
1629059,Elie Okobo,55,718.7066666666667,24,4
1626144,Emmanuel Mudiay,54,849.5966666666667,24,10
202683,Enes Freedom,58,983.3383333333334,22,41
202339,Eric Bledsoe,61,1646.2833333333333,57,26
201569,Eric Gordon,36,1016.205,23,13
1628450,Eric Mika,1,19.041666666666668,0,0
1629672,Eric Paschall,60,1653.795,32,13
101141,Ersan Ilyasova,63,986.3833333333333,24,17
203095,Evan Fournier,66,2075.64,71,15
202323,Evan Turner,19,251.46,9,8
1628402,Frank Jackson,59,797.155,17,4
1626163,Frank Kaminsky,39,777.4233333333333,14,10
1628412,Frank Mason III,9,117.925,5,1
1628373,Frank Ntilikina,57,1186.6733333333334,54,16
1627832,Fred VanVleet,54,1928.1533333333334,100,17
1627788,Furkan Korkmaz,72,1558.9133333333334,41,16
1629216,Gabe Vincent,9,82.81166666666667,5,0
202066,Garrett Temple,62,1729.7716666666668,49,29
1629726,Garrison Mathews,18,227.39666666666668,8,1
1629109,Gary Clark,42,566.3666666666667,6,22
203914,Gary Harris,56,1780.2,76,14
1627780,Gary Payton II,29,431.78,33,7
1629018,Gary Trent Jr.,61,1331.9966666666667,48,16
201588,George Hill,59,1271.2016666666666,47,5
1627777,Georges Niang,66,923.1916666666667,18,5
