PLAYER_ID,PLAYER_NAME,GP,MIN,STL,BLK
203932,Aaron Gordon,78,2632.5333333333333,57,56
1628988,Aaron Holiday,50,645.83,21,13
1627846,Abdel Nader,61,693.6566666666666,20,12
201143,Al Horford,68,1972.6833333333334,59,86
202329,Al-Farouq Aminu,81,2291.6983333333333,68,33
1626210,Alan Williams,5,25.533333333333335,1,0
202692,Alec Burks,64,1374.9466666666667,39,21
203518,Alex Abrines,31,588.2733333333333,17,6
1627936,Alex Caruso,25,531.1266666666667,24,9
203458,Alex Len,77,1544.075,27,69
1627816,Alex Poythress,21,304.9,4,10
1628035,Alfonzo McKinnie,72,1003.3583333333333,18,15
1628993,Alize Johnson,14,64.43333333333334,1,3
203459,Allen Crabbe,43,1133.0883333333334,23,13
1629019,Allonzo Trier,64,1458.5633333333333,28,14
1628518,Amile Jefferson,12,68.25,3,3
101161,Amir Johnson,51,529.1716666666666,16,13
203083,Andre Drummond,79,2646.89,136,138
2738,Andre Iguodala,68,1577.88,61,51
201281,Andre Ingram,4,14.626666666666667,1,0
101106,Andrew Bogut,11,134.36333333333334,3,8
1626150,Andrew Harrison,17,185.785,4,2
203952,Andrew Wiggins,73,2542.713333333333,70,48
1629014,Anfernee Simons,20,140.50833333333333,1,0
1629116,Angel Delgado,2,14.766666666666667,1,0
1627790,Ante Zizic,59,1081.9683333333332,13,22
203076,Anthony Davis,56,1849.8833333333334,88,135
201229,Anthony Tolliver,65,1079.3416666666667,17,21
1628469,Antonio Blakeney,57,829.0366666666666,12,9
203382,Aron Baynes,51,820.795,12,34
203085,Austin Rivers,76,2027.7266666666667,47,23
202340,Avery Bradley,63,1905.4483333333333,41,16
1629168,BJ Johnson,7,49.35,2,0
1628389,Bam Adebayo,82,1912.6,71,65
203463,Ben McLemore,19,157.62333333333333,6,3
1627732,Ben Simmons,79,2700.2633333333333,112,61
1628656,Billy Garrett,4,63.43333333333333,1,1
202687,Bismack Biyombo,54,782.4416666666667,11,41
201933,Blake Griffin,75,2622.3333333333335,52,28
1626246,Boban Marjanovic,58,680.6583333333333,16,27
1626171,Bobby Portis Jr.,50,1298.1766666666667,35,20
203992,Bogdan Bogdanović,70,1947.17,72,15
202711,Bojan Bogdanovic,81,2573.0583333333334,69,1
1629045,Bonzie Colson,8,98.47666666666667,5,1
202954,Brad Wanamaker,36,342.60833333333335,12,2
203078,Bradley Beal,82,3027.6516666666666,121,58
1629164,Brandon Goodwin,16,57.053333333333335,0,0
1627742,Brandon Ingram,52,1760.4933333333333,28,31
202688,Brandon Knight,39,736.545,21,2
1629102,Brandon Sampson,14,214.305,8,3
201572,Brook Lopez,81,2321.595,51,179
1628971,Bruce Brown,74,1449.3166666666666,40,36
203998,Bruno Caboclo,34,799.7016666666667,14,33
1627854,Bryn Forbes,82,2292.6,45,4
1627741,Buddy Hield,82,2614.858333333333,58,33
203710,C.J. Williams,15,128.16666666666666,6,0
203468,CJ McCollum,70,2375.2566666666667,55,28
101139,CJ Miles,53,856.595,26,15
1628403,Caleb Swanigan,21,178.03333333333333,6,1
1629244,Cam Reynolds,19,259.4483333333333,6,2
1626166,Cameron Payne,40,712.225,28,9
1627747,Caris LeVert,40,1062.8866666666668,42,14
2546,Carmelo Anthony,10,294.14166666666665,4,7
1626224,Cedi Osman,76,2443.911666666667,60,11
1628990,Chandler Hutchison,44,894.615,23,6
202718,Chandler Parsons,25,495.77,19,5
101112,Channing Frye,36,340.995,6,5
1626184,Chasson Randle,49,742.91,25,3
1627767,Cheick Diallo,64,895.645,29,33
1629002,Chimezie Metu,29,145.44,6,2
1628449,Chris Boucher,28,163.16166666666666,6,24
1629185,Chris Chiozza,7,32.53333333333333,1,1
101108,Chris Paul,58,1856.775,114,18
1626174,Christian Wood,21,250.305,7,10
